Title,Text,Author,Source,Label
Family With 2-Hour Layover Sets Up Rough Shantytown At Airport Gate https://t.co/Ptupo8dFO5 https://t.co/usleQ5ChO6,,The Onion,Twitter,Satirical
"Mega Millions Winner Announces Plans To Lose Touch With Who They Really Are, Become Lost In Soulless, Gilded Cataco… https://t.co/oy32MITOt0",,The Onion,Twitter,Satirical
The 6 Telemarketer Scams That Absolutely Owned Grandma In 2018 https://t.co/yKkkvZPEmJ OurAnnualYear2018 https://t.co/di9d4CxHuL,,The Onion,Twitter,Satirical
RT @KartoonistKelly: Hell Hath No Fury Like A Woman ... who has been given some advice from an innocent man just trying to be helpful. My l…,,The Onion,Twitter,Satirical
"For more exemplary journalism, visit https://t.co/csf5QUbhed. https://t.co/XJU9S1XdWF",,The Onion,Twitter,Satirical
Study: Many Obama Voters Switched To Trump Because Of Race https://t.co/GeDvCnRQvF #WhatDoYouThink? https://t.co/ULIdXWmOAK,,The Onion,Twitter,Satirical
Teacher Surprised The 2 Weird Kids Haven’t Hit It Off Yet https://t.co/OaSythqyXb https://t.co/xjC1TYZQSm,,The Onion,Twitter,Satirical
RT @thetakeout: Ask The Salty Waitress: Why can't my dog sit just outside the restaurant patio? https://t.co/UNsqudW6JP https://t.co/UL1XwX…,,The Onion,Twitter,Satirical
Climate Scientists Confirm There’s Still Time To Blow Up The Earth https://t.co/vfuFMehYxQ https://t.co/X5UTlHAXrr,,The Onion,Twitter,Satirical
Eccentric Man Introduces New Sweater To Closet Pals Colonel Coat And Captain Blazer https://t.co/ymI4UwfydV https://t.co/rM8FAqpeiT,,The Onion,Twitter,Satirical
"Music Playing In Bar Could Stand To Be Louder, Worse https://t.co/larJu4WCOi https://t.co/QG2le1P0c7",,The Onion,Twitter,Satirical
Man Appalled At Date Who Lied Slightly More Than Him On Online Dating Profile https://t.co/g1fRQDjvcE https://t.co/z5awA6oAkR,,The Onion,Twitter,Satirical
George R.R. Martin Admits He Struggling With New Book https://t.co/899OOmHHp6 #WhatDoYouThink? https://t.co/EpsL6fPhD1,,The Onion,Twitter,Satirical
Only about 40 percent of eligible Americans vote in a typical midterm election and around 60 percent in a president… https://t.co/jB5GnY2uME,,The Onion,Twitter,Satirical
"To see more unmatched reporting, visit https://t.co/csf5QUbhed. https://t.co/OxmpWoqbv1",,The Onion,Twitter,Satirical
Mom Makes Sure Everyone Has Masturbated Before Long Car Ride https://t.co/24MOf1IEcl #OurAnnualYear2018 https://t.co/MibaneYBwb,,The Onion,Twitter,Satirical
Mueller Reveals Russia Investigation Just Elaborate Sting To Nail Clinton Child Sex-Slavery Ring… https://t.co/Rh7YGIvvz9,,The Onion,Twitter,Satirical
This Weekend's Onion Magazine: https://t.co/N5akHtjMJM https://t.co/vC34lqRI4c,,The Onion,Twitter,Satirical
Nation Suddenly Concerned About Black Man's Opinion https://t.co/atyBT9Q2v2 #OurAnnualYear2018 https://t.co/LOedAGVH13,,The Onion,Twitter,Satirical
Pile Of Dirty Clothes On Bedroom Floor Starting To Mix With Pile Of Clean Clothes On Bedroom Floor… https://t.co/mSiE9cGBoY,,The Onion,Twitter,Satirical
National News Highlights https://t.co/bdw3yI5Ozv,,The Onion,Twitter,Satirical
Family Wealthy Enough To Have The Kind Of Refrigerator Doors That Blend Into Cabinets https://t.co/aLt6VckVtp https://t.co/mZEuj6Bbku,,The Onion,Twitter,Satirical
Report: Majority Of UFO Abductions Committed By Alien That Person Knows https://t.co/2g7DU0ZHvP https://t.co/k0muokFn3v,,The Onion,Twitter,Satirical
"""It’s really tough to keep everyone’s drink orders straight, but the quick thinking and multi-tasking abilities tha… https://t.co/E9z2FXNDyN",,The Onion,Twitter,Satirical
‘The Powerpuff Girls’ Turns 20 https://t.co/12ZRoyM1NF https://t.co/0s7MdkYcC3,,The Onion,Twitter,Satirical
Manafort Sought Plea Deal Before Talks Broke Down https://t.co/q6Uhm1iq78 #WhatDoYouThink? https://t.co/uGP5ppxY2b,,The Onion,Twitter,Satirical
"""Huh, that’s weird. Why do I feel so content right now?"" https://t.co/boG2bJYqgO",,The Onion,Twitter,Satirical
Conservative Floridian Enjoys Living Under Sharia Law More Than He Thought He Would https://t.co/ug84qsnkgf… https://t.co/JVX3YhkwUh,,The Onion,Twitter,Satirical
National News Highlights https://t.co/dMpjL1zWYS,,The Onion,Twitter,Satirical
12% Of Federal Government That’s Currently Functioning To Shut Down https://t.co/49kcCivwEW https://t.co/FudznHbHux,,The Onion,Twitter,Satirical
"Career Spider Not Sure She's Ready For 3,000 Children At This Point https://t.co/yeRfD81WuD https://t.co/NAXTnz2Jol",,The Onion,Twitter,Satirical
CDC Reports Surge In Sexually Transmitted Disease https://t.co/NMtdtpnvfi #WhatDoYouThink? https://t.co/K653yWKuL6,,The Onion,Twitter,Satirical
Matthew Berry Admits He Just Drafts Fantasy Players Whose Names He Recognizes https://t.co/4FSfHwqfUI https://t.co/HJzL952bV3,,The Onion,Twitter,Satirical
Snooze Button Time Traveler Sets Coordinates For 5 Minutes Into The Future https://t.co/sy4GSbTmQp https://t.co/cgmLJgnuAl,,The Onion,Twitter,Satirical
Antique Dealer Sick Of Appraising Smurf Collections https://t.co/6KWVwz2tQ5 https://t.co/fwiBD1xjk1,,The Onion,Twitter,Satirical
Woman Probably Just Made Up Rape Story In Order To Get Threatening Emails https://t.co/GYUnu9p7bw https://t.co/RUlfQulZ8Z,,The Onion,Twitter,Satirical
Man Finally Comfortable Enough Around Girlfriend To Cheat On Her https://t.co/9x3g7AumUA https://t.co/mkX47O2ABe,,The Onion,Twitter,Satirical
Suffering Blue Whales Plead With Environmentalists To Let Them Go Extinct Already https://t.co/u0OL749MB4 https://t.co/hnP8lZz9OI,,The Onion,Twitter,Satirical
Trump Teeters On White House Ledge Weighing Pros And Cons Of Killing Self Right Now To Distract From McCain’s Funer… https://t.co/aUteu3Ch8l,,The Onion,Twitter,Satirical
RT @ClickHole: 4 So-Called Advanced Civilizations That Couldn’t Even Fucking Invent Soda https://t.co/5ME6Axz8SZ https://t.co/LStTm621j4,,The Onion,Twitter,Satirical
National News Highlights https://t.co/qLPJ4RPGNf,,The Onion,Twitter,Satirical
RT @ClickHole: A Little Something For The Lisa Kudrow Fans: We Ranked Lisa Kudrow No. 1 On This List Of Most Influential Female Scientists…,,The Onion,Twitter,Satirical
Man On Internet Almost Falls Into World Of DIY Mustard Enthusiasts https://t.co/Jrfc5n8uhD https://t.co/SjXm3yFg4K,,The Onion,Twitter,Satirical
Mother's Little Angel Just Made Fun Of Classmate's Weight For 30 Straight Minutes https://t.co/YdT4m9Up7O https://t.co/d5a7Mj92dJ,,The Onion,Twitter,Satirical
Email From Mom Sent At 5:32 A.M. https://t.co/UlSdHM80pF https://t.co/RrNZYudyR7,,The Onion,Twitter,Satirical
RT @ResistanceHole: How Dare You Waste Time Looking At These Cool Surfing GIFs While Trump Occupies The White House https://t.co/uIu2ozv5ot…,,The Onion,Twitter,Satirical
White House Raises Official Hurricane Florence Death Toll To -17 https://t.co/9Vk4QH2Mfa https://t.co/Ec7Ttu821S,,The Onion,Twitter,Satirical
Idiotic Tree Keeps Trying To Plant Seeds On Sidewalk https://t.co/lvg44LPUQl https://t.co/LoZ4MvXTiw,,The Onion,Twitter,Satirical
Area Child Disappointed To Learn Parents’ Love Unconditional https://t.co/2ZBNoN9w4U https://t.co/TgMG9hxoi0,,The Onion,Twitter,Satirical
RT @ClickHole: This House’s Amazing Christmas Lights Display Is Set To The ‘Coffee Is For Closers’ Speech from ‘Glengarry Glen Ross’ https:…,,The Onion,Twitter,Satirical
Simple Joy Of Childhood Stolen From Toddler Who Was Just Told He Can't Touch Own Genitals At Dinner Table… https://t.co/pko5voHbXQ,,The Onion,Twitter,Satirical
Report: Rash Not Going Away On Its Own https://t.co/09cN77vAaa https://t.co/Op4JybgFlV,,The Onion,Twitter,Satirical
Susan G. Komen President Achieves Total Breast Cancer Awareness During 3-Day Ayahuasca Retreat… https://t.co/YIxe7DDpwT,,The Onion,Twitter,Satirical
Theresa May Delays Vote On Brexit Deal https://t.co/6qzQYIWruU #WhatDoYouThink? https://t.co/dTQC1OODJc,,The Onion,Twitter,Satirical
Georgia Election Worker Assures Black Man Ballot Scanner Supposed To Sound Like Shredder https://t.co/Laubw3AXcu https://t.co/7mXkgeylVX,,The Onion,Twitter,Satirical
Today's Weather Report https://t.co/Fn3ZC93OSf,,The Onion,Twitter,Satirical
Jellyfish Can't Wait To Fuck Up Honeymoon https://t.co/cNS2OU5LAx https://t.co/jtHCSnikYr,,The Onion,Twitter,Satirical
Mother Comes Pretty Close To Using Word ‘Streaming’ Correctly https://t.co/AikpUjf2Ch https://t.co/feOKGL8GsH,,The Onion,Twitter,Satirical
"Study Finds Mediterranean Diet Adds Years To Your Life, But Only By Taking Them Away From Others… https://t.co/uQe20ktHVM",,The Onion,Twitter,Satirical
"Box Of Old Playboys Found, Good Ones Too https://t.co/zkCk4RijYX https://t.co/9mSJLHrxA2",,The Onion,Twitter,Satirical
Instagram Surpasses Snapchat As Most Used App By U.S. Teens https://t.co/ngwVnm6mXj #WhatDoYouThink? https://t.co/hoz0hXZ4Nk,,The Onion,Twitter,Satirical
How Hurricanes Form https://t.co/pemkOYHEf7 https://t.co/3tYPORckjL,,The Onion,Twitter,Satirical
‘Seek Funding’ Step Added To Scientific Method https://t.co/RCL2NIWanJ https://t.co/qBCVkwCO7w,,The Onion,Twitter,Satirical
National News Highlights https://t.co/8ZcWy6E0N6,,The Onion,Twitter,Satirical
Doctors Recommend Getting 8 Centuries Of Cryosleep https://t.co/Ch8h4pGQZR https://t.co/wmAAWPevea,,The Onion,Twitter,Satirical
"""In a way, I’m flattered, I really am, but at this point it’s starting to get a little creepy. I hear she’s even te… https://t.co/M3xxlTDT7D",,The Onion,Twitter,Satirical
Biden To Decide On 2020 Run By January https://t.co/SQrkoCXh3J #WhatDoYouThink? https://t.co/3OoX9gtytC,,The Onion,Twitter,Satirical
R&amp;B Singer Guesses She’ll Just Keep Moaning Into Mic Until Song Is Over https://t.co/cMlyG9ob6y https://t.co/TwbUhz1m2O,,The Onion,Twitter,Satirical
RT @TheOnion: Pope Starting To Suspect Bishops Getting Huge Erections During Meeting On Child Sexual Abuse Might Be Pedophiles https://t.co…,,The Onion,Twitter,Satirical
Report: Mom Sending You Something https://t.co/lEZv3CVdaJ https://t.co/A18v2WY54J,,The Onion,Twitter,Satirical
God Confirms Whitey Bulger Sent To Hell For Snitching https://t.co/tEQJJ1BWa8 https://t.co/QfAQ6GQRcI,,The Onion,Twitter,Satirical
"Your Horoscopes — Week Of August 28, 2018 https://t.co/5CrnQsA2T6 https://t.co/sDcr45K6lp",,The Onion,Twitter,Satirical
Banksy Hospitalized With Third Degree Burns After Attempting To Cash Self-Destructing Check https://t.co/Kb1VRsMFOB https://t.co/T5puOIarJb,,The Onion,Twitter,Satirical
RT @TheOnion: Melania’s Heart Sinks After Realizing Husband Uses Pet Name ‘Horseface’ For Every Woman He Fucks https://t.co/G6m5JHM6Sb http…,,The Onion,Twitter,Satirical
Annoyed Movers Weren’t Expecting Client To Have Belongings https://t.co/KwZ1AGEWnT https://t.co/GvbdwWFol2,,The Onion,Twitter,Satirical
Newly Discovered Journal Entries Reveal Sacagawea’s Repeated Attempts To Ditch Lewis And Clark… https://t.co/VGcJQp9qIM,,The Onion,Twitter,Satirical
Poll Finds 2018 Midterms Resting On Critical Swing Group Of People Who Showed Up Looking For Community Center Potte… https://t.co/j3pDDH6dYA,,The Onion,Twitter,Satirical
RT @ClickHole: PR Disaster: Nike Is Under Fire After It Released An Ad Featuring A Photo Of Colin Kaepernick That Was Way Too Close Up http…,,The Onion,Twitter,Satirical
RT @TheOnion: Meghan McCain Forced To Live Out Socialist Nightmare Of Empathy For Sick Person https://t.co/Cyxqt2Bm2D https://t.co/UEboU4hf…,,The Onion,Twitter,Satirical
Report: Underfunded Public Schools Lacking Basic Support Systems Leave Students Perfectly Prepared For Rest Of Life… https://t.co/Ibr2nSinm2,,The Onion,Twitter,Satirical
Report: Those Sensors That Flush Public Toilets Were Also Cameras This Whole Time https://t.co/6aAci6vNU4 https://t.co/mhC1tesraC,,The Onion,Twitter,Satirical
Nikki Haley Resigns To Accept Consulting Role With Afghan Warlord https://t.co/m5yciP5N9C https://t.co/IOB7MFGqTk,,The Onion,Twitter,Satirical
RT @ClickHole: Heartbreaking: Man Can’t Enjoy Standing Up Out Of The Limo Sunroof Because He Can Hear His Friends In The Limo Trash Talking…,,The Onion,Twitter,Satirical
"'You Are The Jewel Of My Collection,' Says Saudi Prince While Guiding Frightened Jared Kushner Toward Harem… https://t.co/eCMeCcUddl",,The Onion,Twitter,Satirical
"RT @ClickHole: The Saga Continues: J.K. Rowling Has Revealed That After Harry’s Class Graduated, Hagrid Basically Had No Friends Anymore An…",,The Onion,Twitter,Satirical
"For more world-renowned reportage, visit https://t.co/csf5QUbhed. https://t.co/fVli59MF2b",,The Onion,Twitter,Satirical
"This Week's Editorial Cartoon: ""All Hallow's Grieve"" https://t.co/xaZG2fdBTx https://t.co/Eite3pgF7W",,The Onion,Twitter,Satirical
Fisher-Price Releases New In Utero Fetal Activity Gym https://t.co/TZqZzGE0Jy https://t.co/l8XmZHsOyP,,The Onion,Twitter,Satirical
Florida Passes Strict Ban On Being Unarmed https://t.co/n1uzaQDjR7 https://t.co/yWKsxmbt6O,,The Onion,Twitter,Satirical
Bertolli Packaging Promises Empty Ravioli Floating In Filling-Saturated Water In Just 5 Minutes… https://t.co/8ZAqoUfWtQ,,The Onion,Twitter,Satirical
"For the latest from the world’s most unstoppable media juggernaut, visit https://t.co/csf5QUbhed. https://t.co/vNrhxIBm92",,The Onion,Twitter,Satirical
"RT @ClickHole: ""Tony Drank O.J. Right Out Of The Carton Like A Sicko"": An Oral History of ‘The Sopranos’ https://t.co/yMJc3kMRlX https://t.…",,The Onion,Twitter,Satirical
2018 NFL Season Storylines To Watch https://t.co/xshgcQ69QR https://t.co/kTH3iB4dNE,,The Onion,Twitter,Satirical
Kavanaugh Sweating Bullets After Betting Life Savings On Being Confirmed To Supreme Court https://t.co/o96mfAquSw https://t.co/tRvZnRT2oe,,The Onion,Twitter,Satirical
"""According to our data, children who studied Latin in grade school were far more likely to contact, summon, and the… https://t.co/1wYgFS3NGZ",,The Onion,Twitter,Satirical
R.A. Has Bad Feeling About Kid In Cloak https://t.co/e0GTTfPU46 https://t.co/GfnqSFLKuq,,The Onion,Twitter,Satirical
"Alan Alda Realizes It’s Less Important Than What’s Going On, But Wonders If People Know He’s Getting SAG Life Achie… https://t.co/Q1k1XLDgIp",,The Onion,Twitter,Satirical
"""We know our viewers will come to depend on this outlet for 24-hour coverage of @AOC, which is why her tweets, Inst… https://t.co/bjjfdi6u51",,The Onion,Twitter,Satirical
T.J. Maxx Recreates In-Store Shopping Experience With New Website That Randomly Scatters Products All Over The Plac… https://t.co/9r5BXIrA2l,,The Onion,Twitter,Satirical
RT @ClickHole: Incredibly Sad: This Guy Got His College Diploma Framed https://t.co/xQByoaHZJp https://t.co/WVABfT5L8y,,The Onion,Twitter,Satirical
Report: 250 Million Americans Still Need Guests On Their Podcasts This Week https://t.co/XBsLeXN7Nd https://t.co/yCQ7mzm3j2,,The Onion,Twitter,Satirical
Yankees Avoid Luxury Tax By Moving Franchise To Offshore Location https://t.co/HUvFERSWH5 https://t.co/AAjnsTHtia,,The Onion,Twitter,Satirical
Earth’s Successful Completion Of Orbit Around Sun Inspires Woman To Reflect On Eating Habits https://t.co/rX5aChdoWw https://t.co/ndHDJvOy3u,,The Onion,Twitter,Satirical
Alabama Begins Offering Tax Credit To Attract More YouTube Fail Compilations To Be Filmed In State… https://t.co/sTOJdm3eN8,,The Onion,Twitter,Satirical
Coleman Unveils New Slowly Leaking Air Mattress For House Guests Who Won’t Take A Hint https://t.co/Xeu9D4vj83 https://t.co/tkVX4FRgNJ,,The Onion,Twitter,Satirical
Trump Unveils Reelection Campaign Plan To Drive Bus Into Crowds Across Country https://t.co/qeaHke6VsN https://t.co/XBmsl2fNhW,,The Onion,Twitter,Satirical
Middle-Aged Man In Gym Locker Room Puts Shirt On Before Underwear https://t.co/qbs7Q8GhjN https://t.co/QMohM0Sm9H,,The Onion,Twitter,Satirical
30-Year-Old Factors In Birthday Money https://t.co/bsuWk0ueAr https://t.co/zXUHuzK9iT,,The Onion,Twitter,Satirical
Report: Greatest Factor In Employee Retention Boss Sending Out End-Of-Year Note Titled ‘Thanks Team’… https://t.co/md45ryHMIP,,The Onion,Twitter,Satirical
"RT @TheOnion: ‘En Passant,’ Whispers Mueller As He Knocks Another Pawn Off Chessboard In Shadowy, Dimly Lit Office https://t.co/mHCqnxrHNC…",,The Onion,Twitter,Satirical
The 2018 midterm elections resulted in the Republicans holding onto the Senate and the Democrats taking the House.… https://t.co/SwdxoBxBJw,,The Onion,Twitter,Satirical
‘Game Of Thrones’ Fans Now Just Hoping George R.R. Martin Dies Soon So Estate Can Release Whatever He’s Already Wri… https://t.co/shUj0HSovG,,The Onion,Twitter,Satirical
Stephen Miller Rewards Self After Day Of Speechwriting With Trip To See Children In Local ICE Detention Center… https://t.co/xupZwds8zv,,The Onion,Twitter,Satirical
"University With 20,000 Applicants To Choose From Somehow Goes With Caitlin https://t.co/JmsEW7J2Ap https://t.co/uHIlXfnQbR",,The Onion,Twitter,Satirical
Dog Who Successfully Detected Cancer In Owner Put Down For Practicing Medicine Without A License… https://t.co/xxW0WXytvb,,The Onion,Twitter,Satirical
Lonely Nation Gathers Outside Window Of Happy Family Eating Dinner Together https://t.co/gDvQuchEDD https://t.co/q5iXVXZvAo,,The Onion,Twitter,Satirical
Pope Nervous For Annual Performance Review With God https://t.co/aLiEUZvyfh https://t.co/XyDQ00wcgG,,The Onion,Twitter,Satirical
Americans Head To The Polls https://t.co/ClW6hVWYMt #WhatDoYouThink? https://t.co/EMjEy2qvdw,,The Onion,Twitter,Satirical
RT @ClickHole: The Grouchiest Album Imaginable: An Oral History Of The Red Hot Chili Peppers’ ‘Californication’ https://t.co/iBsUgTxqJl htt…,,The Onion,Twitter,Satirical
Food Critic Tears Radish Canapés With Salmon Mousse A New Asshole https://t.co/bE2NdKu9cz https://t.co/Jq9nvTHHdD,,The Onion,Twitter,Satirical
Tips For Getting Better At Crosswords https://t.co/EdjhMd2QPt,,The Onion,Twitter,Satirical
Pony Anxiously Waiting For Attendant To Flag Large Child As Too Big For Ride https://t.co/wGSfwmXRay https://t.co/Jxi8sN6EN8,,The Onion,Twitter,Satirical
Nation Shudders To Think How Bad Things Would Seem If They Didn’t Have Access To A Never-Ending Torrent Of Free Por… https://t.co/kuWTWmyV4b,,The Onion,Twitter,Satirical
Plan To Be More Positive Off To Shitty Fucking Start https://t.co/gIAscoGgp7 https://t.co/KOZ25Z25v4,,The Onion,Twitter,Satirical
'Sesame Street' Writer Backtracks On Claim That Bert And Bernie Gay https://t.co/GWVnVwRik6 #WhatDoYouThink? https://t.co/DyH1Cf7NQZ,,The Onion,Twitter,Satirical
Decorating Your Home For The Holidays https://t.co/uWECcZJ1cr https://t.co/2a0nHmXCDd,,The Onion,Twitter,Satirical
Could This Be The Last Season We See Rob Gronkowski Fully Assembled In A Patriots Uniform? https://t.co/QnqTY0RYnu,,The Onion,Twitter,Satirical
Red Cross Installs Blood Drop-Off Bins For Donors’ Convenience https://t.co/ZOrEyhQdXz https://t.co/L7JOhYf8Qg,,The Onion,Twitter,Satirical
Woman Starting To Worry She Just Has Type Of Face Where Makeup Looks Insane https://t.co/v6xYkZIeJH https://t.co/ni45dG0pZ1,,The Onion,Twitter,Satirical
U.N. Secretary General Staring Straight At Israeli Ambassador While Describing Horrors Of Apartheid In Nelson Mande… https://t.co/3KG9HBv7Mt,,The Onion,Twitter,Satirical
White House Receives Letter Addressed To Gerald Ford Or Current President https://t.co/PTaCu0ae9K https://t.co/YO0tXey950,,The Onion,Twitter,Satirical
"Your Horoscopes — Week Of October 23, 2018 https://t.co/OCdwilO2vD https://t.co/maccokSDBO",,The Onion,Twitter,Satirical
Sony Launching Retro PlayStation Classic In December https://t.co/AbCEExPazE #WhatDoYouThink? https://t.co/ZDTPbfCWKd,,The Onion,Twitter,Satirical
Pope Francis Concerned About Infection From Holy Spirit Bite https://t.co/hee8dwpqah https://t.co/VuRjk2n0rb,,The Onion,Twitter,Satirical
Dave Matthews Band Apologizes After Tour Bus Dumps Another 800 Pounds Of Human Shit Onto Same Boat Full Of People… https://t.co/iWliTBLuDr,,The Onion,Twitter,Satirical
Authorities Say Blacklight Analysis Shows Velvet Poster Of Mushroom Kingdom Looking Even Cooler Than Previously Ima… https://t.co/sbiXoA9YQu,,The Onion,Twitter,Satirical
"""I’m here to stress how sorry we are for any emotional harm that we might have caused the victims by once again unl… https://t.co/PIofVGYvpd",,The Onion,Twitter,Satirical
RT @ClickHole: Sexier Than Ever: Dwayne ‘The Rock’ Johnson Is Looking Amazing After Murdering His Uncle And Stealing His Wig https://t.co/l…,,The Onion,Twitter,Satirical
"@DonaldJTrumpJr @EricTrump .@EricTrump: ""After the keys, we need to gulp down these maps I drew so we can find our… https://t.co/EvIZFi0ysZ",,The Onion,Twitter,Satirical
Report: More Americans Forced To Sell Gold Pocket Watch In Order To Afford Set Of Fine Combs For Wife… https://t.co/7zIfKzbfS0,,The Onion,Twitter,Satirical
Report: This Week’s All Fucking Hell Breaking Loose Projected To Be 30% More Insane Than Last Week’s Complete Shits… https://t.co/UP2bruyO7g,,The Onion,Twitter,Satirical
RT @ClickHole: Post This Video On Your Facebook Wall To Let Everyone Know Your Son Has Been Ruled Out As A Suspect In Your Husband’s Murder…,,The Onion,Twitter,Satirical
"""For bright, young college graduates such as yourself, especially given your experience with Java and C++, the Kohl… https://t.co/uLWTa6rz2i",,The Onion,Twitter,Satirical
New Hobby To Tide Retired Man Over Until Death https://t.co/kNmAkBRfGs https://t.co/OQPNZsKFcW,,The Onion,Twitter,Satirical
National News Highlights https://t.co/nw5Fjdc3uq,,The Onion,Twitter,Satirical
How To Find A Masculine Halloween Costume For Your Effeminate Son https://t.co/AUAwmae73y https://t.co/dckFdKGFMS,,The Onion,Twitter,Satirical
Violence and crime have been part of American history. The Onion looks back at the most notorious criminals in the… https://t.co/w4gnscBM3X,,The Onion,Twitter,Satirical
World-Weary Garbage Man No Longer Shocked By Things People Throw Out https://t.co/8Xc11NlwIu https://t.co/aQgcSnCPL6,,The Onion,Twitter,Satirical
"""We must rein in the governor’s unchecked power to feed, clothe, and house himself without first obtaining legislat… https://t.co/Rt3yvyaolN",,The Onion,Twitter,Satirical
Secretary Of Education Reveals She’s Forced To Use Own Salary On Yacht Supplies https://t.co/M8iQ6yaxEz https://t.co/qTcc10iwm9,,The Onion,Twitter,Satirical
104-Year-Old Reveals Secret To Long Life Being Cursed By Witch To Wander Earth Eternally https://t.co/UzbNXuWciF https://t.co/0vd8wT5Xtd,,The Onion,Twitter,Satirical
Medical Breakthrough Provides Elderly Woman With 2 Extra Years Of Inconveniencing Family https://t.co/nCb0uQ9PfA https://t.co/2m5dKCd5YG,,The Onion,Twitter,Satirical
Serena Williams Stripped Of Titles After It Revealed She's Been Playing With A Racket In Each Hand This Whole Time… https://t.co/GNrF4EElZc,,The Onion,Twitter,Satirical
Holocaust Survivors Recall Exact Day Holocaust Started Right Out Of The Blue https://t.co/3ndiq1ad7g https://t.co/ysHN1mh3My,,The Onion,Twitter,Satirical
"For the latest from the world’s most unstoppable media juggernaut, visit https://t.co/csf5QUbhed. https://t.co/RLA2eN4szR",,The Onion,Twitter,Satirical
Trump Dismisses Trump As A Distraction https://t.co/onw3gA5SLR https://t.co/r33Mf69h2g,,The Onion,Twitter,Satirical
Sean McDermott Wonders If He Still Needs To Act Angry Even If Everyone Already Knows Bills Going To Lose… https://t.co/rErrTt1KrH,,The Onion,Twitter,Satirical
"""After thousands of hours of observation, we are forced to conclude that any dog witnessed making even the slightes… https://t.co/XfFaR3izU6",,The Onion,Twitter,Satirical
"45-Year-Old Man Self-Conscious, Embarrassed By New, Unexpected Changes His Body Going Through… https://t.co/BvjMiQtolM",,The Onion,Twitter,Satirical
"RT @ClickHole: If You Can Get Past The Fact That This Guy Is Dead, His Shirt Actually Makes A Really Good Point https://t.co/0b2dw0YkYR htt…",,The Onion,Twitter,Satirical
Empty Yogurt Cup Completes Tableau Of Used Food Containers On Single Man’s Windowsill https://t.co/eLhghGhlcC https://t.co/oAUUgoK7HT,,The Onion,Twitter,Satirical
Woman Always Gets Best Ideas While Taking Shower With Two Jacked Dudes https://t.co/jMhvU1DtJl #OurAnnualYear2018 https://t.co/mM3S7CnGkp,,The Onion,Twitter,Satirical
Study: Red Meat Takes Years Off Of Cow's Life https://t.co/mCDeK1V3Sw https://t.co/LyMmXaSshw,,The Onion,Twitter,Satirical
Wes Anderson Begins Filming Next Film In France https://t.co/CLdIVEyjrL #WhatDoYouThink? https://t.co/rSmwjpUN4z,,The Onion,Twitter,Satirical
ICE Agent Terrified After Becoming Separated From Team During Immigrant Raid https://t.co/SpyKK9dH4R https://t.co/6zoH7iscpr,,The Onion,Twitter,Satirical
Humanity Has Wiped Out 60% Of World's Animals Since 1970 https://t.co/u16b7NqdeI #WhatDoYouThink? https://t.co/XphmFeXa1G,,The Onion,Twitter,Satirical
Eminem Horrified Upon Being Informed That ‘Faggot’ Actually A Harmful Gay Slur https://t.co/9WW61Hmy6q https://t.co/1KxvRhsHc2,,The Onion,Twitter,Satirical
GOP Officials: Kavanaugh Shouldn’t Be Held Accountable For Something He Did As White Teenager… https://t.co/StrODYUFjD,,The Onion,Twitter,Satirical
RT @TheOnion: White House Security Officials Relieved Ivanka Trump’s Computer Just Cardboard Box With Mirror On It https://t.co/2nUMCXPzZ3…,,The Onion,Twitter,Satirical
RT @ClickHole: I Know I’d Feel A Lot Better If The Moon Had A Birthday https://t.co/CRFTMOVfiS https://t.co/p5Puh8WzAw,,The Onion,Twitter,Satirical
Company Flat-Out Asks Female Candidate How Much Mileage They Can Get Out Of Her Before She Has Baby… https://t.co/NoYVLnWCyw,,The Onion,Twitter,Satirical
GOP Claims Kavanaugh Shouldn’t Lose Appointment For Youthful Indiscretion Of Repeatedly Lying Under Oath… https://t.co/oYDe4vwzII,,The Onion,Twitter,Satirical
Midterms Predicted To Have Largest Voter In Decades https://t.co/Vwqfxjwciw https://t.co/RcctyT0jX2,,The Onion,Twitter,Satirical
"Retired Couple Realizes Dream Of Buying Camper, Driving Around Country Murdering Hitchhikers… https://t.co/QEv3KhfMQw",,The Onion,Twitter,Satirical
Ruth Bader Ginsburg Debating Whether To Cancel Winter Vacation Climbing K2 https://t.co/8XtA4uAyVy https://t.co/hZMHKXVr74,,The Onion,Twitter,Satirical
Researchers Announce They Don’t Have Heart To Reveal What Will Happen To 1 In 5 Women https://t.co/TcvIvdK6BG https://t.co/voM5t9WBKY,,The Onion,Twitter,Satirical
Woman Confident She Has The Safety Net It Takes To Achieve Dreams https://t.co/PlOOVjHau4 https://t.co/l7K96j4ygW,,The Onion,Twitter,Satirical
Possum Gazes Longingly At Family Walking Dog https://t.co/mVc1KDsTkz https://t.co/00rasxFV6E,,The Onion,Twitter,Satirical
5 Things To Know About ‘Fantastic Beasts: The Crimes Of Grindelwald’ https://t.co/Eedi0ZcsFU,,The Onion,Twitter,Satirical
Fans Shocked After Marie Kondo Reveals She Has Been Dating Untidy Cupboard For Past 6 Months https://t.co/PultFCl9pK https://t.co/2AIg40QAWx,,The Onion,Twitter,Satirical
Congressional Bouncer Escorts Belligerent Brett Kavanaugh From Senate Judiciary Hearing,,The Onion,Twitter,Satirical
RT @ClickHole: Silent Hero: This Dog Has No Idea It Is Single-Handedly Supporting Nearly Every Conversation At This Party https://t.co/eSo1…,,The Onion,Twitter,Satirical
