_id,Title,Date,Rating
ObjectId("5c4119bb3d494e2808bb6ab3"),Will Posting This Notice Stop Facebook from Making Your Posts Public?,27 December 2018,Fake
ObjectId("5c4119bb3d494e2808bb6ab4"),Do Motorists Now Face $999 Fines and 3-Year Suspensions for Using Cellphones While Driving?,14 January 2019,Fake
ObjectId("5c4119bb3d494e2808bb6ab5"),Did a 1950s TV Episode Feature a Character Named Trump Who Offered to Build a Protective Wall?,9 January 2017,Fake
ObjectId("5c4119bb3d494e2808bb6ab6"),Is This a Wall Around Nancy Pelosi’s Home?,12 February 2018,Fake
ObjectId("5c4119bb3d494e2808bb6ab7"),Did All Democrats Vote Against a 2.8 Percent Social Security COLA Increase?,18 October 2018,Fake
ObjectId("5c4119bb3d494e2808bb6ab8"),‘Got Another Friend Request from You’ Facebook Warning,7 October 2018,Fake
ObjectId("5c4119bb3d494e2808bb6ab9"),Is This a Photograph of Christine Blasey Ford with Bill Clinton?,25 September 2018,Fake
ObjectId("5c4119bb3d494e2808bb6aba"),Is This a Photograph of Christine Blasey Ford Partying?,23 September 2018,Fake
ObjectId("5c4119bb3d494e2808bb6abb"),Did Judge Martha Kavanaugh ‘Rule Against’ the Parents of Her Son’s Accuser, Christine Blasey-Ford?,17 September 2018,Fake
ObjectId("5c4119bc3d494e2808bb6abc"),Were Members of a ‘Midget Crime Gang’ Suspected of 55 Break-Ins?,17 January 2019,Fake
ObjectId("5c4119bc3d494e2808bb6abd"),Did the IRS Admit It ‘Encourages Illegals’ to Steal Social Security Numbers for Taxes?,16 January 2019,Fake
ObjectId("5c4119bc3d494e2808bb6abe"),Did Rashida Tlaib and Ilhan Omar Co-Sponsor a Bill to Recognize Muslim Holidays as Federal Holidays?,16 January 2019,Fake
ObjectId("5c4119bc3d494e2808bb6abf"),Does This Photograph Show a Mother Snorting Cocaine with Her Toddler?,16 January 2019,Fake
ObjectId("5c4119bc3d494e2808bb6ac0"),Did President Obama Once Spend $65,000 on Hot Dogs?,16 January 2019,Fake
ObjectId("5c4119bc3d494e2808bb6ac1"),Did Acid or Electricity Cause This Man to Vaporize?,15 January 2019,Fake
ObjectId("5c4119bc3d494e2808bb6ac2"),Did Clemson’s Quarterback Say Their White House Meal Was ‘The Best We Ever Had’?,15 January 2019,Fake
ObjectId("5c4119bc3d494e2808bb6ac3"),Did Retired Soccer Star Mia Hamm Die in January 2019?,15 January 2019,Fake
ObjectId("5c4119bc3d494e2808bb6ac4"),Do Steering Wheels Include Braille So Visually Impaired Drivers Can Find the Horn?,15 January 2019,Fake
ObjectId("5c4119bc3d494e2808bb6ac5"),Did President Trump Urge Americans to Boycott Chinese Restaurants?,14 January 2019,Fake
ObjectId("5c4119bc3d494e2808bb6ac6"),Do Motorists Now Face $999 Fines and 3-Year Suspensions for Using Cellphones While Driving?,14 January 2019,Fake
ObjectId("5c4119bc3d494e2808bb6ac7"),Does a Muslim Community Patrol in New York City Enforce ‘Sharia Law’?,13 January 2019,Fake
ObjectId("5c4119bc3d494e2808bb6ac8"),Did Clemson’s Quarterback Say Their White House Meal Was ‘The Best We Ever Had’?,15 January 2019,Fake
ObjectId("5c4119bc3d494e2808bb6ac9"),Will Posting This Notice Stop Facebook from Making Your Posts Public?,27 December 2018,Fake
ObjectId("5c4119bc3d494e2808bb6aca"),Do Motorists Now Face $999 Fines and 3-Year Suspensions for Using Cellphones While Driving?,14 January 2019,Fake
ObjectId("5c4119bc3d494e2808bb6acb"),Did a 1950s TV Episode Feature a Character Named Trump Who Offered to Build a Protective Wall?,9 January 2017,Fake
ObjectId("5c4119bc3d494e2808bb6acc"),Is This a Wall Around Nancy Pelosi’s Home?,12 February 2018,Fake
ObjectId("5c4119bc3d494e2808bb6acd"),Did All Democrats Vote Against a 2.8 Percent Social Security COLA Increase?,18 October 2018,Fake
ObjectId("5c4119bc3d494e2808bb6ace"),‘Got Another Friend Request from You’ Facebook Warning,7 October 2018,Fake
ObjectId("5c4119bc3d494e2808bb6acf"),Is This a Photograph of Christine Blasey Ford with Bill Clinton?,25 September 2018,Fake
ObjectId("5c4119bc3d494e2808bb6ad0"),Is This a Photograph of Christine Blasey Ford Partying?,23 September 2018,Fake
ObjectId("5c4119bc3d494e2808bb6ad1"),Did Judge Martha Kavanaugh ‘Rule Against’ the Parents of Her Son’s Accuser, Christine Blasey-Ford?,17 September 2018,Fake
ObjectId("5c4119bc3d494e2808bb6ad2"),Were Members of a ‘Midget Crime Gang’ Suspected of 55 Break-Ins?,17 January 2019,Fake
ObjectId("5c4119bc3d494e2808bb6ad3"),Did the IRS Admit It ‘Encourages Illegals’ to Steal Social Security Numbers for Taxes?,16 January 2019,Fake
ObjectId("5c4119bc3d494e2808bb6ad4"),Did Rashida Tlaib and Ilhan Omar Co-Sponsor a Bill to Recognize Muslim Holidays as Federal Holidays?,16 January 2019,Fake
ObjectId("5c4119bc3d494e2808bb6ad5"),Does This Photograph Show a Mother Snorting Cocaine with Her Toddler?,16 January 2019,Fake
ObjectId("5c4119bc3d494e2808bb6ad6"),Did President Obama Once Spend $65,000 on Hot Dogs?,16 January 2019,Fake
ObjectId("5c4119bc3d494e2808bb6ad7"),Did Acid or Electricity Cause This Man to Vaporize?,15 January 2019,Fake
ObjectId("5c4119bc3d494e2808bb6ad8"),Did Clemson’s Quarterback Say Their White House Meal Was ‘The Best We Ever Had’?,15 January 2019,Fake
ObjectId("5c4119bc3d494e2808bb6ad9"),Did Retired Soccer Star Mia Hamm Die in January 2019?,15 January 2019,Fake
ObjectId("5c4119bc3d494e2808bb6ada"),Do Steering Wheels Include Braille So Visually Impaired Drivers Can Find the Horn?,15 January 2019,Fake
ObjectId("5c4119bc3d494e2808bb6adb"),Did President Trump Urge Americans to Boycott Chinese Restaurants?,14 January 2019,Fake
ObjectId("5c4119bc3d494e2808bb6adc"),Do Motorists Now Face $999 Fines and 3-Year Suspensions for Using Cellphones While Driving?,14 January 2019,Fake
ObjectId("5c4119bc3d494e2808bb6add"),Does a Muslim Community Patrol in New York City Enforce ‘Sharia Law’?,13 January 2019,Fake
ObjectId("5c4119bc3d494e2808bb6ade"),Did Clemson’s Quarterback Say Their White House Meal Was ‘The Best We Ever Had’?,15 January 2019,Fake
ObjectId("5c4119bc3d494e2808bb6adf"),Will Posting This Notice Stop Facebook from Making Your Posts Public?,27 December 2018,Fake
ObjectId("5c4119bc3d494e2808bb6ae0"),Do Motorists Now Face $999 Fines and 3-Year Suspensions for Using Cellphones While Driving?,14 January 2019,Fake
ObjectId("5c4119bc3d494e2808bb6ae1"),Did a 1950s TV Episode Feature a Character Named Trump Who Offered to Build a Protective Wall?,9 January 2017,Fake
ObjectId("5c4119bc3d494e2808bb6ae2"),Is This a Wall Around Nancy Pelosi’s Home?,12 February 2018,Fake
ObjectId("5c4119bc3d494e2808bb6ae3"),Did All Democrats Vote Against a 2.8 Percent Social Security COLA Increase?,18 October 2018,Fake
ObjectId("5c4119bc3d494e2808bb6ae4"),‘Got Another Friend Request from You’ Facebook Warning,7 October 2018,Fake
ObjectId("5c4119bc3d494e2808bb6ae5"),Is This a Photograph of Christine Blasey Ford with Bill Clinton?,25 September 2018,Fake
ObjectId("5c4119bc3d494e2808bb6ae6"),Is This a Photograph of Christine Blasey Ford Partying?,23 September 2018,Fake
ObjectId("5c4119bc3d494e2808bb6ae7"),Did Judge Martha Kavanaugh ‘Rule Against’ the Parents of Her Son’s Accuser, Christine Blasey-Ford?,17 September 2018,Fake
ObjectId("5c4119bd3d494e2808bb6ae8"),Were Members of a ‘Midget Crime Gang’ Suspected of 55 Break-Ins?,17 January 2019,Fake
ObjectId("5c4119bd3d494e2808bb6ae9"),Did the IRS Admit It ‘Encourages Illegals’ to Steal Social Security Numbers for Taxes?,16 January 2019,Fake
ObjectId("5c4119bd3d494e2808bb6aea"),Did Rashida Tlaib and Ilhan Omar Co-Sponsor a Bill to Recognize Muslim Holidays as Federal Holidays?,16 January 2019,Fake
ObjectId("5c4119bd3d494e2808bb6aeb"),Does This Photograph Show a Mother Snorting Cocaine with Her Toddler?,16 January 2019,Fake
ObjectId("5c4119bd3d494e2808bb6aec"),Did President Obama Once Spend $65,000 on Hot Dogs?,16 January 2019,Fake
ObjectId("5c4119bd3d494e2808bb6aed"),Did Acid or Electricity Cause This Man to Vaporize?,15 January 2019,Fake
ObjectId("5c4119bd3d494e2808bb6aee"),Did Clemson’s Quarterback Say Their White House Meal Was ‘The Best We Ever Had’?,15 January 2019,Fake
ObjectId("5c4119bd3d494e2808bb6aef"),Did Retired Soccer Star Mia Hamm Die in January 2019?,15 January 2019,Fake
ObjectId("5c4119bd3d494e2808bb6af0"),Do Steering Wheels Include Braille So Visually Impaired Drivers Can Find the Horn?,15 January 2019,Fake
ObjectId("5c4119bd3d494e2808bb6af1"),Did President Trump Urge Americans to Boycott Chinese Restaurants?,14 January 2019,Fake
ObjectId("5c4119bd3d494e2808bb6af2"),Do Motorists Now Face $999 Fines and 3-Year Suspensions for Using Cellphones While Driving?,14 January 2019,Fake
ObjectId("5c4119bd3d494e2808bb6af3"),Does a Muslim Community Patrol in New York City Enforce ‘Sharia Law’?,13 January 2019,Fake
ObjectId("5c4119bd3d494e2808bb6af4"),Did Clemson’s Quarterback Say Their White House Meal Was ‘The Best We Ever Had’?,15 January 2019,Fake
ObjectId("5c4119bd3d494e2808bb6af5"),Will Posting This Notice Stop Facebook from Making Your Posts Public?,27 December 2018,Fake
ObjectId("5c4119bd3d494e2808bb6af6"),Do Motorists Now Face $999 Fines and 3-Year Suspensions for Using Cellphones While Driving?,14 January 2019,Fake
ObjectId("5c4119bd3d494e2808bb6af7"),Did a 1950s TV Episode Feature a Character Named Trump Who Offered to Build a Protective Wall?,9 January 2017,Fake
ObjectId("5c4119bd3d494e2808bb6af8"),Is This a Wall Around Nancy Pelosi’s Home?,12 February 2018,Fake
ObjectId("5c4119bd3d494e2808bb6af9"),Did All Democrats Vote Against a 2.8 Percent Social Security COLA Increase?,18 October 2018,Fake
ObjectId("5c4119bd3d494e2808bb6afa"),‘Got Another Friend Request from You’ Facebook Warning,7 October 2018,Fake
ObjectId("5c4119bd3d494e2808bb6afb"),Is This a Photograph of Christine Blasey Ford with Bill Clinton?,25 September 2018,Fake
ObjectId("5c4119bd3d494e2808bb6afc"),Is This a Photograph of Christine Blasey Ford Partying?,23 September 2018,Fake
ObjectId("5c4119bd3d494e2808bb6afd"),Did Judge Martha Kavanaugh ‘Rule Against’ the Parents of Her Son’s Accuser, Christine Blasey-Ford?,17 September 2018,Fake
ObjectId("5c4119be3d494e2808bb6afe"),Were Members of a ‘Midget Crime Gang’ Suspected of 55 Break-Ins?,17 January 2019,Fake
ObjectId("5c4119be3d494e2808bb6aff"),Did the IRS Admit It ‘Encourages Illegals’ to Steal Social Security Numbers for Taxes?,16 January 2019,Fake
ObjectId("5c4119be3d494e2808bb6b00"),Did Rashida Tlaib and Ilhan Omar Co-Sponsor a Bill to Recognize Muslim Holidays as Federal Holidays?,16 January 2019,Fake
ObjectId("5c4119be3d494e2808bb6b01"),Does This Photograph Show a Mother Snorting Cocaine with Her Toddler?,16 January 2019,Fake
ObjectId("5c4119be3d494e2808bb6b02"),Did President Obama Once Spend $65,000 on Hot Dogs?,16 January 2019,Fake
ObjectId("5c4119be3d494e2808bb6b03"),Did Acid or Electricity Cause This Man to Vaporize?,15 January 2019,Fake
ObjectId("5c4119be3d494e2808bb6b04"),Did Clemson’s Quarterback Say Their White House Meal Was ‘The Best We Ever Had’?,15 January 2019,Fake
ObjectId("5c4119be3d494e2808bb6b05"),Did Retired Soccer Star Mia Hamm Die in January 2019?,15 January 2019,Fake
ObjectId("5c4119be3d494e2808bb6b06"),Do Steering Wheels Include Braille So Visually Impaired Drivers Can Find the Horn?,15 January 2019,Fake
ObjectId("5c4119be3d494e2808bb6b07"),Did President Trump Urge Americans to Boycott Chinese Restaurants?,14 January 2019,Fake
ObjectId("5c4119be3d494e2808bb6b08"),Do Motorists Now Face $999 Fines and 3-Year Suspensions for Using Cellphones While Driving?,14 January 2019,Fake
ObjectId("5c4119be3d494e2808bb6b09"),Does a Muslim Community Patrol in New York City Enforce ‘Sharia Law’?,13 January 2019,Fake
ObjectId("5c4119be3d494e2808bb6b0a"),Did Clemson’s Quarterback Say Their White House Meal Was ‘The Best We Ever Had’?,15 January 2019,Fake
ObjectId("5c4119be3d494e2808bb6b0b"),Will Posting This Notice Stop Facebook from Making Your Posts Public?,27 December 2018,Fake
ObjectId("5c4119be3d494e2808bb6b0c"),Do Motorists Now Face $999 Fines and 3-Year Suspensions for Using Cellphones While Driving?,14 January 2019,Fake
ObjectId("5c4119be3d494e2808bb6b0d"),Did a 1950s TV Episode Feature a Character Named Trump Who Offered to Build a Protective Wall?,9 January 2017,Fake
ObjectId("5c4119be3d494e2808bb6b0e"),Is This a Wall Around Nancy Pelosi’s Home?,12 February 2018,Fake
ObjectId("5c4119be3d494e2808bb6b0f"),Did All Democrats Vote Against a 2.8 Percent Social Security COLA Increase?,18 October 2018,Fake
ObjectId("5c4119be3d494e2808bb6b10"),‘Got Another Friend Request from You’ Facebook Warning,7 October 2018,Fake
ObjectId("5c4119be3d494e2808bb6b11"),Is This a Photograph of Christine Blasey Ford with Bill Clinton?,25 September 2018,Fake
ObjectId("5c4119be3d494e2808bb6b12"),Is This a Photograph of Christine Blasey Ford Partying?,23 September 2018,Fake
ObjectId("5c4119be3d494e2808bb6b13"),Did Judge Martha Kavanaugh ‘Rule Against’ the Parents of Her Son’s Accuser, Christine Blasey-Ford?,17 September 2018,Fake
ObjectId("5c4119bf3d494e2808bb6b14"),Were Members of a ‘Midget Crime Gang’ Suspected of 55 Break-Ins?,17 January 2019,Fake
ObjectId("5c4119bf3d494e2808bb6b15"),Did the IRS Admit It ‘Encourages Illegals’ to Steal Social Security Numbers for Taxes?,16 January 2019,Fake
ObjectId("5c4119bf3d494e2808bb6b16"),Did Rashida Tlaib and Ilhan Omar Co-Sponsor a Bill to Recognize Muslim Holidays as Federal Holidays?,16 January 2019,Fake
ObjectId("5c4119bf3d494e2808bb6b17"),Does This Photograph Show a Mother Snorting Cocaine with Her Toddler?,16 January 2019,Fake
ObjectId("5c4119bf3d494e2808bb6b18"),Did President Obama Once Spend $65,000 on Hot Dogs?,16 January 2019,Fake
ObjectId("5c4119bf3d494e2808bb6b19"),Did Acid or Electricity Cause This Man to Vaporize?,15 January 2019,Fake
ObjectId("5c4119bf3d494e2808bb6b1a"),Did Clemson’s Quarterback Say Their White House Meal Was ‘The Best We Ever Had’?,15 January 2019,Fake
ObjectId("5c4119bf3d494e2808bb6b1b"),Did Retired Soccer Star Mia Hamm Die in January 2019?,15 January 2019,Fake
ObjectId("5c4119bf3d494e2808bb6b1c"),Do Steering Wheels Include Braille So Visually Impaired Drivers Can Find the Horn?,15 January 2019,Fake
ObjectId("5c4119bf3d494e2808bb6b1d"),Did President Trump Urge Americans to Boycott Chinese Restaurants?,14 January 2019,Fake
ObjectId("5c4119bf3d494e2808bb6b1e"),Do Motorists Now Face $999 Fines and 3-Year Suspensions for Using Cellphones While Driving?,14 January 2019,Fake
ObjectId("5c4119bf3d494e2808bb6b1f"),Does a Muslim Community Patrol in New York City Enforce ‘Sharia Law’?,13 January 2019,Fake
ObjectId("5c4119bf3d494e2808bb6b20"),Did Clemson’s Quarterback Say Their White House Meal Was ‘The Best We Ever Had’?,15 January 2019,Fake
ObjectId("5c4119bf3d494e2808bb6b21"),Will Posting This Notice Stop Facebook from Making Your Posts Public?,27 December 2018,Fake
ObjectId("5c4119bf3d494e2808bb6b22"),Do Motorists Now Face $999 Fines and 3-Year Suspensions for Using Cellphones While Driving?,14 January 2019,Fake
ObjectId("5c4119bf3d494e2808bb6b23"),Did a 1950s TV Episode Feature a Character Named Trump Who Offered to Build a Protective Wall?,9 January 2017,Fake
ObjectId("5c4119bf3d494e2808bb6b24"),Is This a Wall Around Nancy Pelosi’s Home?,12 February 2018,Fake
ObjectId("5c4119bf3d494e2808bb6b25"),Did All Democrats Vote Against a 2.8 Percent Social Security COLA Increase?,18 October 2018,Fake
ObjectId("5c4119bf3d494e2808bb6b26"),‘Got Another Friend Request from You’ Facebook Warning,7 October 2018,Fake
ObjectId("5c4119bf3d494e2808bb6b27"),Is This a Photograph of Christine Blasey Ford with Bill Clinton?,25 September 2018,Fake
ObjectId("5c4119bf3d494e2808bb6b28"),Is This a Photograph of Christine Blasey Ford Partying?,23 September 2018,Fake
ObjectId("5c4119bf3d494e2808bb6b29"),Did Judge Martha Kavanaugh ‘Rule Against’ the Parents of Her Son’s Accuser, Christine Blasey-Ford?,17 September 2018,Fake
ObjectId("5c4119bf3d494e2808bb6b2a"),Were Members of a ‘Midget Crime Gang’ Suspected of 55 Break-Ins?,17 January 2019,Fake
ObjectId("5c4119bf3d494e2808bb6b2b"),Did the IRS Admit It ‘Encourages Illegals’ to Steal Social Security Numbers for Taxes?,16 January 2019,Fake
ObjectId("5c4119bf3d494e2808bb6b2c"),Did Rashida Tlaib and Ilhan Omar Co-Sponsor a Bill to Recognize Muslim Holidays as Federal Holidays?,16 January 2019,Fake
ObjectId("5c4119bf3d494e2808bb6b2d"),Does This Photograph Show a Mother Snorting Cocaine with Her Toddler?,16 January 2019,Fake
ObjectId("5c4119bf3d494e2808bb6b2e"),Did President Obama Once Spend $65,000 on Hot Dogs?,16 January 2019,Fake
ObjectId("5c4119bf3d494e2808bb6b2f"),Did Acid or Electricity Cause This Man to Vaporize?,15 January 2019,Fake
ObjectId("5c4119bf3d494e2808bb6b30"),Did Clemson’s Quarterback Say Their White House Meal Was ‘The Best We Ever Had’?,15 January 2019,Fake
ObjectId("5c4119bf3d494e2808bb6b31"),Did Retired Soccer Star Mia Hamm Die in January 2019?,15 January 2019,Fake
ObjectId("5c4119bf3d494e2808bb6b32"),Do Steering Wheels Include Braille So Visually Impaired Drivers Can Find the Horn?,15 January 2019,Fake
ObjectId("5c4119bf3d494e2808bb6b33"),Did President Trump Urge Americans to Boycott Chinese Restaurants?,14 January 2019,Fake
ObjectId("5c4119bf3d494e2808bb6b34"),Do Motorists Now Face $999 Fines and 3-Year Suspensions for Using Cellphones While Driving?,14 January 2019,Fake
ObjectId("5c4119bf3d494e2808bb6b35"),Does a Muslim Community Patrol in New York City Enforce ‘Sharia Law’?,13 January 2019,Fake
ObjectId("5c4119bf3d494e2808bb6b36"),Did Clemson’s Quarterback Say Their White House Meal Was ‘The Best We Ever Had’?,15 January 2019,Fake
ObjectId("5c4119bf3d494e2808bb6b37"),Will Posting This Notice Stop Facebook from Making Your Posts Public?,27 December 2018,Fake
ObjectId("5c4119bf3d494e2808bb6b38"),Do Motorists Now Face $999 Fines and 3-Year Suspensions for Using Cellphones While Driving?,14 January 2019,Fake
ObjectId("5c4119bf3d494e2808bb6b39"),Did a 1950s TV Episode Feature a Character Named Trump Who Offered to Build a Protective Wall?,9 January 2017,Fake
ObjectId("5c4119bf3d494e2808bb6b3a"),Is This a Wall Around Nancy Pelosi’s Home?,12 February 2018,Fake
ObjectId("5c4119bf3d494e2808bb6b3b"),Did All Democrats Vote Against a 2.8 Percent Social Security COLA Increase?,18 October 2018,Fake
ObjectId("5c4119bf3d494e2808bb6b3c"),‘Got Another Friend Request from You’ Facebook Warning,7 October 2018,Fake
ObjectId("5c4119bf3d494e2808bb6b3d"),Is This a Photograph of Christine Blasey Ford with Bill Clinton?,25 September 2018,Fake
ObjectId("5c4119bf3d494e2808bb6b3e"),Is This a Photograph of Christine Blasey Ford Partying?,23 September 2018,Fake
ObjectId("5c4119bf3d494e2808bb6b3f"),Did Judge Martha Kavanaugh ‘Rule Against’ the Parents of Her Son’s Accuser, Christine Blasey-Ford?,17 September 2018,Fake
ObjectId("5c4119c03d494e2808bb6b40"),Were Members of a ‘Midget Crime Gang’ Suspected of 55 Break-Ins?,17 January 2019,Fake
ObjectId("5c4119c03d494e2808bb6b41"),Did the IRS Admit It ‘Encourages Illegals’ to Steal Social Security Numbers for Taxes?,16 January 2019,Fake
ObjectId("5c4119c03d494e2808bb6b42"),Did Rashida Tlaib and Ilhan Omar Co-Sponsor a Bill to Recognize Muslim Holidays as Federal Holidays?,16 January 2019,Fake
ObjectId("5c4119c03d494e2808bb6b43"),Does This Photograph Show a Mother Snorting Cocaine with Her Toddler?,16 January 2019,Fake
ObjectId("5c4119c03d494e2808bb6b44"),Did President Obama Once Spend $65,000 on Hot Dogs?,16 January 2019,Fake
ObjectId("5c4119c03d494e2808bb6b45"),Did Acid or Electricity Cause This Man to Vaporize?,15 January 2019,Fake
ObjectId("5c4119c03d494e2808bb6b46"),Did Clemson’s Quarterback Say Their White House Meal Was ‘The Best We Ever Had’?,15 January 2019,Fake
ObjectId("5c4119c03d494e2808bb6b47"),Did Retired Soccer Star Mia Hamm Die in January 2019?,15 January 2019,Fake
ObjectId("5c4119c03d494e2808bb6b48"),Do Steering Wheels Include Braille So Visually Impaired Drivers Can Find the Horn?,15 January 2019,Fake
ObjectId("5c4119c03d494e2808bb6b49"),Did President Trump Urge Americans to Boycott Chinese Restaurants?,14 January 2019,Fake
ObjectId("5c4119c03d494e2808bb6b4a"),Do Motorists Now Face $999 Fines and 3-Year Suspensions for Using Cellphones While Driving?,14 January 2019,Fake
ObjectId("5c4119c03d494e2808bb6b4b"),Does a Muslim Community Patrol in New York City Enforce ‘Sharia Law’?,13 January 2019,Fake
ObjectId("5c4119c03d494e2808bb6b4c"),Did Clemson’s Quarterback Say Their White House Meal Was ‘The Best We Ever Had’?,15 January 2019,Fake
ObjectId("5c4119c03d494e2808bb6b4d"),Will Posting This Notice Stop Facebook from Making Your Posts Public?,27 December 2018,Fake
ObjectId("5c4119c03d494e2808bb6b4e"),Do Motorists Now Face $999 Fines and 3-Year Suspensions for Using Cellphones While Driving?,14 January 2019,Fake
ObjectId("5c4119c03d494e2808bb6b4f"),Did a 1950s TV Episode Feature a Character Named Trump Who Offered to Build a Protective Wall?,9 January 2017,Fake
ObjectId("5c4119c03d494e2808bb6b50"),Is This a Wall Around Nancy Pelosi’s Home?,12 February 2018,Fake
ObjectId("5c4119c03d494e2808bb6b51"),Did All Democrats Vote Against a 2.8 Percent Social Security COLA Increase?,18 October 2018,Fake
ObjectId("5c4119c03d494e2808bb6b52"),‘Got Another Friend Request from You’ Facebook Warning,7 October 2018,Fake
ObjectId("5c4119c03d494e2808bb6b53"),Is This a Photograph of Christine Blasey Ford with Bill Clinton?,25 September 2018,Fake
ObjectId("5c4119c03d494e2808bb6b54"),Is This a Photograph of Christine Blasey Ford Partying?,23 September 2018,Fake
ObjectId("5c4119c03d494e2808bb6b55"),Did Judge Martha Kavanaugh ‘Rule Against’ the Parents of Her Son’s Accuser, Christine Blasey-Ford?,17 September 2018,Fake
ObjectId("5c4119c13d494e2808bb6b56"),Were Members of a ‘Midget Crime Gang’ Suspected of 55 Break-Ins?,17 January 2019,Fake
ObjectId("5c4119c13d494e2808bb6b57"),Did the IRS Admit It ‘Encourages Illegals’ to Steal Social Security Numbers for Taxes?,16 January 2019,Fake
ObjectId("5c4119c13d494e2808bb6b58"),Did Rashida Tlaib and Ilhan Omar Co-Sponsor a Bill to Recognize Muslim Holidays as Federal Holidays?,16 January 2019,Fake
ObjectId("5c4119c13d494e2808bb6b59"),Does This Photograph Show a Mother Snorting Cocaine with Her Toddler?,16 January 2019,Fake
ObjectId("5c4119c13d494e2808bb6b5a"),Did President Obama Once Spend $65,000 on Hot Dogs?,16 January 2019,Fake
ObjectId("5c4119c13d494e2808bb6b5b"),Did Acid or Electricity Cause This Man to Vaporize?,15 January 2019,Fake
ObjectId("5c4119c13d494e2808bb6b5c"),Did Clemson’s Quarterback Say Their White House Meal Was ‘The Best We Ever Had’?,15 January 2019,Fake
ObjectId("5c4119c13d494e2808bb6b5d"),Did Retired Soccer Star Mia Hamm Die in January 2019?,15 January 2019,Fake
ObjectId("5c4119c13d494e2808bb6b5e"),Do Steering Wheels Include Braille So Visually Impaired Drivers Can Find the Horn?,15 January 2019,Fake
ObjectId("5c4119c13d494e2808bb6b5f"),Did President Trump Urge Americans to Boycott Chinese Restaurants?,14 January 2019,Fake
ObjectId("5c4119c13d494e2808bb6b60"),Do Motorists Now Face $999 Fines and 3-Year Suspensions for Using Cellphones While Driving?,14 January 2019,Fake
ObjectId("5c4119c13d494e2808bb6b61"),Does a Muslim Community Patrol in New York City Enforce ‘Sharia Law’?,13 January 2019,Fake
ObjectId("5c4119c13d494e2808bb6b62"),Did Clemson’s Quarterback Say Their White House Meal Was ‘The Best We Ever Had’?,15 January 2019,Fake
ObjectId("5c4119c13d494e2808bb6b63"),Will Posting This Notice Stop Facebook from Making Your Posts Public?,27 December 2018,Fake
ObjectId("5c4119c13d494e2808bb6b64"),Do Motorists Now Face $999 Fines and 3-Year Suspensions for Using Cellphones While Driving?,14 January 2019,Fake
ObjectId("5c4119c13d494e2808bb6b65"),Did a 1950s TV Episode Feature a Character Named Trump Who Offered to Build a Protective Wall?,9 January 2017,Fake
ObjectId("5c4119c13d494e2808bb6b66"),Is This a Wall Around Nancy Pelosi’s Home?,12 February 2018,Fake
ObjectId("5c4119c13d494e2808bb6b67"),Did All Democrats Vote Against a 2.8 Percent Social Security COLA Increase?,18 October 2018,Fake
ObjectId("5c4119c13d494e2808bb6b68"),‘Got Another Friend Request from You’ Facebook Warning,7 October 2018,Fake
ObjectId("5c4119c13d494e2808bb6b69"),Is This a Photograph of Christine Blasey Ford with Bill Clinton?,25 September 2018,Fake
ObjectId("5c4119c13d494e2808bb6b6a"),Is This a Photograph of Christine Blasey Ford Partying?,23 September 2018,Fake
ObjectId("5c4119c13d494e2808bb6b6b"),Did Judge Martha Kavanaugh ‘Rule Against’ the Parents of Her Son’s Accuser, Christine Blasey-Ford?,17 September 2018,Fake
ObjectId("5c4119c13d494e2808bb6b6c"),Were Members of a ‘Midget Crime Gang’ Suspected of 55 Break-Ins?,17 January 2019,Fake
ObjectId("5c4119c13d494e2808bb6b6d"),Did the IRS Admit It ‘Encourages Illegals’ to Steal Social Security Numbers for Taxes?,16 January 2019,Fake
ObjectId("5c4119c13d494e2808bb6b6e"),Did Rashida Tlaib and Ilhan Omar Co-Sponsor a Bill to Recognize Muslim Holidays as Federal Holidays?,16 January 2019,Fake
ObjectId("5c4119c13d494e2808bb6b6f"),Does This Photograph Show a Mother Snorting Cocaine with Her Toddler?,16 January 2019,Fake
ObjectId("5c4119c13d494e2808bb6b70"),Did President Obama Once Spend $65,000 on Hot Dogs?,16 January 2019,Fake
ObjectId("5c4119c13d494e2808bb6b71"),Did Acid or Electricity Cause This Man to Vaporize?,15 January 2019,Fake
ObjectId("5c4119c13d494e2808bb6b72"),Did Clemson’s Quarterback Say Their White House Meal Was ‘The Best We Ever Had’?,15 January 2019,Fake
ObjectId("5c4119c13d494e2808bb6b73"),Did Retired Soccer Star Mia Hamm Die in January 2019?,15 January 2019,Fake
ObjectId("5c4119c13d494e2808bb6b74"),Do Steering Wheels Include Braille So Visually Impaired Drivers Can Find the Horn?,15 January 2019,Fake
ObjectId("5c4119c13d494e2808bb6b75"),Did President Trump Urge Americans to Boycott Chinese Restaurants?,14 January 2019,Fake
ObjectId("5c4119c13d494e2808bb6b76"),Do Motorists Now Face $999 Fines and 3-Year Suspensions for Using Cellphones While Driving?,14 January 2019,Fake
ObjectId("5c4119c13d494e2808bb6b77"),Does a Muslim Community Patrol in New York City Enforce ‘Sharia Law’?,13 January 2019,Fake
ObjectId("5c4119c13d494e2808bb6b78"),Did Clemson’s Quarterback Say Their White House Meal Was ‘The Best We Ever Had’?,15 January 2019,Fake
ObjectId("5c4119c13d494e2808bb6b79"),Will Posting This Notice Stop Facebook from Making Your Posts Public?,27 December 2018,Fake
