Title,Text,Author,Source,Label
RT @BBCMaryam: As Gatwick airport reopens what’s your take on how the authorities have handled this? Shld use of drones by members of the p…,,BBC World,Twitter,Reliable
"Marijuana, mountains and money: How Lesotho is cashing in https://t.co/jUJrvtujUA",,BBC World,Twitter,Reliable
Twenty-eight injured in Lisbon tram crash https://t.co/6Raku91tcE,,BBC World,Twitter,Reliable
"RT @richard_conway: IFAB, which authorises changes to football’s laws, says it will recommend:
- changes to dropped ball procedure 
- keepe…",,BBC World,Twitter,Reliable
South Korean pastor Lee Jae-rock jailed for raping followers https://t.co/jKP4XQGpP1,,BBC World,Twitter,Reliable
Madagascar elections: Rivals vie for presidency https://t.co/bGRuZM1EJZ,,BBC World,Twitter,Reliable
Sabarimala: India activist held for 'explicit' thigh photo https://t.co/ysL4JQbVgN,,BBC World,Twitter,Reliable
"A miracle escape

This baby somehow escaped without a scratch after falling onto the tracks under a moving train in… https://t.co/OvdLOKTyzQ",,BBC World,Twitter,Reliable
Somalia violence: Deadly clashes after arrest of Mukhtar Robow in Baidoa https://t.co/yh4TrQw71W,,BBC World,Twitter,Reliable
RT @BBCNews: #Brexit Q&amp;A: Your questions answered https://t.co/pEbU51sdTf,,BBC World,Twitter,Reliable
Man who became a hero for smuggling toys to children in Syria is found guilty of fraud https://t.co/4VC4FaZC4n,,BBC World,Twitter,Reliable
RT @BBCJonSopel: Here’s my question...and I have a sneaking suspicion I know the answer. Did you hear anything just now from either @realDo…,,BBC World,Twitter,Reliable
Angela Merkel: Germany to take on greater global responsibility https://t.co/DlZtTcS2Cx,,BBC World,Twitter,Reliable
Huawei boss faces fraud charges over Iran https://t.co/u3BP3PmK1G,,BBC World,Twitter,Reliable
The old-world charm of India's photo studios https://t.co/ouvN0M5LwN,,BBC World,Twitter,Reliable
Grace Mugabe faces South Africa arrest warrant https://t.co/w1K7ZyXzyJ,,BBC World,Twitter,Reliable
Backflip FBI agent avoids jail over accidental bar shooting https://t.co/dTq3cJ8H0p,,BBC World,Twitter,Reliable
Ryan Zinke: US interior secretary to leave administration https://t.co/xpTDj9HSdf,,BBC World,Twitter,Reliable
"George H.W. Bush, the 41st US president, has died at 94 – here's a look back at his life https://t.co/5IFzuIeFVN",,BBC World,Twitter,Reliable
"US mid-term election results 2018:

•  Democrats take control of House of Representatives
•  Donald Trump congratul… https://t.co/Jv0qro8rO7",,BBC World,Twitter,Reliable
RT @bbclaurak: This is how contest works - those who want her to leave need 158 votes  https://t.co/jc5uE3XVAB,,BBC World,Twitter,Reliable
"RT @BBCNews: British snapper's shot of lighting over Blackpool wins Weather Photographer of The Year 🌩️

https://t.co/hkzrFIsf0F https://t.…",,BBC World,Twitter,Reliable
Millions of Americans have left office jobs to work in the gig economy. But is this form of work really working for… https://t.co/OR5fWcVY9e,,BBC World,Twitter,Reliable
Herb Kelleher: Low-cost airline pioneer dies https://t.co/e5Pde11d2e,,BBC World,Twitter,Reliable
"RT @BBCBreaking: US mid-terms: First polls close

Follow our extensive coverage &amp; analysis of results: https://t.co/sUfitgxoj1 #ElectionDay…",,BBC World,Twitter,Reliable
Cesare Battisti: Italian ex-militant to be extradited in 'coming hours' https://t.co/jdfoIb2XbJ,,BBC World,Twitter,Reliable
Mahinda Rajapaksa: Return of Sri Lanka's wartime strongman https://t.co/x1AdSbUl6D,,BBC World,Twitter,Reliable
Samuel Little: US serial killer 'admits 90 murders' https://t.co/CScR8MIZIY,,BBC World,Twitter,Reliable
Berlin pensioner caught hunting forest boar with an axe https://t.co/JghbN5ozNH,,BBC World,Twitter,Reliable
Poland denies plans to kill almost all of its wild boar https://t.co/E7lIbFiUMz,,BBC World,Twitter,Reliable
"North Korea's Kim Jong-un begins China visit

[Tap to expand]

https://t.co/yJ3sC3KCHy https://t.co/HR91qDsdvz",,BBC World,Twitter,Reliable
Saudi women in 'inside-out abaya' protest https://t.co/WEh0ITACro,,BBC World,Twitter,Reliable
US Defence Secretary Mattis to quit https://t.co/MNpkof3mE5,,BBC World,Twitter,Reliable
"RT @BBCBreaking: UK’s withdrawal agreement from European Union approved by EU leaders, chief Donald Tusk says https://t.co/YqMLQDyprJ",,BBC World,Twitter,Reliable
DR Congo election: Martin Fayulu's ambition to be president https://t.co/7ojD0LfoOB,,BBC World,Twitter,Reliable
"Yemen crisis: 85,000 children 'dead from malnutrition' https://t.co/L23PuASicQ",,BBC World,Twitter,Reliable
"Bill Clinton said he and Hillary gave thanks for George H.W. Bush's ""great long life of service, love and friendshi… https://t.co/quxXiMBtH9",,BBC World,Twitter,Reliable
RT @BBCBreaking: Nissan confirms boss Carlos Ghosn arrested in Japan over allegations of financial misconduct https://t.co/nlJKdX4qIh,,BBC World,Twitter,Reliable
Chinese coal mine roof collapse in Shaanxi kills 21 https://t.co/rcflvqY1wq,,BBC World,Twitter,Reliable
RT @BBCNewsGraphics: Guide to the #InSight lander's mission to Mars https://t.co/M6WH5Qbgeh Written by @BBCAmos and illustrated by @Gerryfd…,,BBC World,Twitter,Reliable
RT @BBCNews: New Zealand whale stranding: 'I will never forget their cries' https://t.co/O5kskASUj8,,BBC World,Twitter,Reliable
North and South Korea soldiers cross DMZ in peace https://t.co/e0W27v21Oj,,BBC World,Twitter,Reliable
US snowstorm kills one in North Carolina https://t.co/GBWHHDRQmJ,,BBC World,Twitter,Reliable
Indonesian woman mauled to death by giant pet crocodile https://t.co/Ii7kVTAUy2,,BBC World,Twitter,Reliable
Togolese innovators turn the world's junk into robots https://t.co/wdfmAqGxAF,,BBC World,Twitter,Reliable
Polar bear display stuns Isle of Man shoppers https://t.co/pGUuewW8rA,,BBC World,Twitter,Reliable
RT @bbcworldservice: Malin was the first woman to give birth after having a womb transplant. Listen to her story: https://t.co/QDXjLqVZcR h…,,BBC World,Twitter,Reliable
Donald Trump shrugs off Mitt Romney's attack on his record https://t.co/v4zxkRkc36,,BBC World,Twitter,Reliable
Strasbourg Christmas market shooting: Fifth victim dies https://t.co/s6FuL3bFUh,,BBC World,Twitter,Reliable
Australia dust storm: Health warning as skies change colour https://t.co/5NWzXaCXZX,,BBC World,Twitter,Reliable
Turkey dismisses Trump threat to economy over Syrian Kurds https://t.co/aRuXlENKdz,,BBC World,Twitter,Reliable
Report reveals 'gross' racial disparity in Toronto policing https://t.co/6514MrkI8q,,BBC World,Twitter,Reliable
US Supreme Court poses for first official class photo with new Associate Justice Brett Kavanaugh… https://t.co/EcPnURbT1N,,BBC World,Twitter,Reliable
"Aldyr Schlee, designer of Brazil's famous yellow jersey, dies aged 83 https://t.co/AVauXAPZ13",,BBC World,Twitter,Reliable
"RT @BBCNews: Flipping amazing! 😲

Gymnast Ashley Watson sets new horizontal bar backflip record 

[Tap to expand] https://t.co/IJTAYGmglR h…",,BBC World,Twitter,Reliable
Meng Hongwei: Wife of ex-Interpol chief seeks France asylum https://t.co/LWDB5KnT3c,,BBC World,Twitter,Reliable
RT @BBCNews: UK PM Theresa May says MPs must 'work together' to deliver #Brexit https://t.co/rXGETmZ7nF,,BBC World,Twitter,Reliable
"RT @BBCPolitics: UK PM Theresa May wins a vote of no confidence and says she's reaching out to other party leaders about #Brexit, starting…",,BBC World,Twitter,Reliable
Transgender women pray at India's Sabarimala temple https://t.co/g9nn8EOUmQ,,BBC World,Twitter,Reliable
"RT @BBCNorthAmerica: What happens when a @Google staffer complains about sexual harassment? In the wake of Thursday's Google staff walkout,…",,BBC World,Twitter,Reliable
'It takes strength to be an empathetic leader' - New Zealand's PM Jacinda Ardern on a kinder style of leadership… https://t.co/xDBLMuYkX5,,BBC World,Twitter,Reliable
"RT @BBCBreaking: Several people killed in shooting at bar in Thousand Oaks, California, police say 

https://t.co/SXXQmZ7qO5 https://t.co/m…",,BBC World,Twitter,Reliable
Study: Half of US adults have had close family member jailed https://t.co/GyVaVxxjKb,,BBC World,Twitter,Reliable
RT @bbcworldservice: Should you only give healthy food to a food bank? Why sweets and treats are often welcomed https://t.co/8LlArmBNzE htt…,,BBC World,Twitter,Reliable
"US shutdown could stretch into January, Trump aide warns https://t.co/HFtYHi3Uvn",,BBC World,Twitter,Reliable
Iran sanctions: US vows 'relentless' pressure as sanctions resume https://t.co/Qo9WxlN1fG,,BBC World,Twitter,Reliable
US mid-terms 2018: Florida senate race recount triggered https://t.co/aiTuf2KtQE,,BBC World,Twitter,Reliable
"RT @BBCSport: Wayne Rooney was arrested and fined in the United States last month for public intoxication and swearing.

More: https://t.co…",,BBC World,Twitter,Reliable
Senegal unveils Museum of Black Civilisations https://t.co/LXbzQJWYE8,,BBC World,Twitter,Reliable
"The moment a baby was dropped to safety from a burning building in Dallas

[Tap to expand] https://t.co/L0MMV2qCUw https://t.co/KqDZDjXG9J",,BBC World,Twitter,Reliable
Mid-term elections: Trump hails 'Big Victory' despite House losses https://t.co/WO851GoP2N,,BBC World,Twitter,Reliable
"Gaelic football star's ""Bomber"" nickname sparks alert on plane https://t.co/fJ71O3NZc3 https://t.co/WL2vfuOkU2",,BBC World,Twitter,Reliable
US Democrats Castro and Gabbard make bids for presidency https://t.co/JF0fT0TbnE,,BBC World,Twitter,Reliable
Poland independence march overshadowed by far-right groups https://t.co/GBB0CBQde1,,BBC World,Twitter,Reliable
E. coli outbreak: Romaine lettuce probed in US and Canada https://t.co/2oSwUsUrk5,,BBC World,Twitter,Reliable
Miniature fairy buildings spread magic on Isle of Man https://t.co/7nVOJ6gKJz,,BBC World,Twitter,Reliable
RT @BBCSteveR: One Russian paper says Moscow to deploy underwater nuclear-capable drone; claims on impact it’ll produce “500 metre-high wav…,,BBC World,Twitter,Reliable
"A giant slab of rocky road 😋🍫

""A ton of chocolate"" brings German road to a standstill: https://t.co/rV0idttwdT https://t.co/I1DTTeM8So",,BBC World,Twitter,Reliable
Israel urges UN action over Hezbollah 'attack tunnels' https://t.co/H4B9UxRTYb,,BBC World,Twitter,Reliable
Canadian and Italian tourists feared kidnapped in Burkina Faso https://t.co/mopenh5hD7,,BBC World,Twitter,Reliable
Nineteen months of #Brexit wrangling - and that's just a taster https://t.co/f1HoVXCRn5,,BBC World,Twitter,Reliable
Burkina Faso: Four police among five dead in IED blast https://t.co/QdcL60DV7U,,BBC World,Twitter,Reliable
The farmer in Thailand who became friends with a buffalo https://t.co/7F9faGw4zK,,BBC World,Twitter,Reliable
"RT @BBCAfrica: ""During my school holidays, that is when I come to the facility to give health talks.""

Meshack is only 13 but has found a u…",,BBC World,Twitter,Reliable
Morocco tourist murders: Video appears genuine - Norway police https://t.co/Vi82firPB6,,BBC World,Twitter,Reliable
Flights at London's Gatwick Airport are halted amid reports of drone sighting https://t.co/FEIEYRGjiK,,BBC World,Twitter,Reliable
Marie Kondo - does tidiness really equal a clean mind? https://t.co/YN4XhFzVoh,,BBC World,Twitter,Reliable
Bangladesh election: 'Gang rape' suspects detained https://t.co/c99EVKYTFr,,BBC World,Twitter,Reliable
African Union hit by sexual harassment claims https://t.co/LiRYnmVahO,,BBC World,Twitter,Reliable
RT @BBCBusiness: Apple ordered to pull iPhones from 15 stores in Germany https://t.co/dVJbtdBbid,,BBC World,Twitter,Reliable
"Over 1,600 scientists condemn Trump transgender proposal https://t.co/OGs8RWZmPk",,BBC World,Twitter,Reliable
"RT @BBCNews: #Brexit: What does the EU think about what's going on in the UK?

Thread by @BBCkatyaadler 👇 https://t.co/m5eMb7ZiJq",,BBC World,Twitter,Reliable
"Donald Trump tweeted that investigators were ""threatening"" people to provide ""the answers they want"" https://t.co/qEi4girgBL",,BBC World,Twitter,Reliable
India man-eating tiger killed after huge hunt https://t.co/NLcgNBs109,,BBC World,Twitter,Reliable
Somalia piracy: How foreign powers are tackling it https://t.co/poF5PiZciP,,BBC World,Twitter,Reliable
Khmer Rouge: Cambodia's years of brutality https://t.co/9n3NvPp8A6,,BBC World,Twitter,Reliable
"RT @BBCBreaking: Touchdown! @NASAInSight probe lands on Mars, mission control in Pasadena, California confirms https://t.co/fdbXMMAq5P #Mar…",,BBC World,Twitter,Reliable
"""Thoughts and prayers to all those who have lost loved ones"" - UK PM Theresa May says UK stands in solidarity with… https://t.co/C9Csu8TjGV",,BBC World,Twitter,Reliable
French fuel protests against Macron over rising prices https://t.co/Qz3icdKoXH,,BBC World,Twitter,Reliable
Growing up Afghan: 'My parents were told to swap me for a boy' https://t.co/JVc6TKoFjf,,BBC World,Twitter,Reliable
Guatemalan court suspends government's UN expulsion https://t.co/BUOq4wLaaM,,BBC World,Twitter,Reliable
Cesare Battisti: Italian ex-militant arrested in Bolivia https://t.co/xLXUscepyH,,BBC World,Twitter,Reliable
RT @BBCBreaking: #GoldenGlobes2019: Glenn Close wins Best Actress (Drama) for The Wife https://t.co/EXlVpWNxz0,,BBC World,Twitter,Reliable
Khashoggi murder: Pompeo to seek update in Riyadh https://t.co/6dPRyF9klC,,BBC World,Twitter,Reliable
Jamal Khashoggi: Trump won't listen to 'terrible' murder recording https://t.co/ptBSJ8tQZ1,,BBC World,Twitter,Reliable
"""Our differences are not a detriment or a danger - they are a source of richness"" - Pope Francis calls for peace in… https://t.co/LENnB9jSTl",,BBC World,Twitter,Reliable
The threat of rising anti-Semitism https://t.co/NbAh2dMyk4,,BBC World,Twitter,Reliable
Jeanne Augier: Flamboyant owner of Negresco hotel dies https://t.co/aVO9YTO0Ay,,BBC World,Twitter,Reliable
Letter from Africa: Why people keep cash under the mattress in Sudan https://t.co/NkXdSm9TyB,,BBC World,Twitter,Reliable
Sophia Goulden statue 'to be made less aggressive' https://t.co/ydtksmgpc4,,BBC World,Twitter,Reliable
Soros foundation to end work in Turkey amid 'baseless claims' https://t.co/NjwBOR8JJy,,BBC World,Twitter,Reliable
"Alabama mall shooting suspect arrested, police say https://t.co/nT0o4bJ176",,BBC World,Twitter,Reliable
Borussia Dortmund bus attack: Sergei Wenergold jailed https://t.co/F7GI7TVZBR,,BBC World,Twitter,Reliable
US fires tear gas at migrants at Mexico border crossing https://t.co/X9GrGZy43m,,BBC World,Twitter,Reliable
Brussels Jewish Museum killings: Mehdi Nemmouche trial begins https://t.co/KwuLYzJ3BJ,,BBC World,Twitter,Reliable
Queensland Cyclone Owen: Powerful system may 'wreak havoc' https://t.co/ggEp258wjg,,BBC World,Twitter,Reliable
"""Some adults aren't environmentally responsible, so I pick up litter every day"" - meet the 11-year-old girl saving… https://t.co/ClDGsE1Gu0",,BBC World,Twitter,Reliable
Syria war: 'Seven mass graves found' in former IS stronghold https://t.co/yaMIOt875L,,BBC World,Twitter,Reliable
Giulio Regeni: Italy names Egyptian police in murdered student case https://t.co/Ki5GulzOQO,,BBC World,Twitter,Reliable
Europe launches front-line weather satellite into orbit that has components that are over a decade old https://t.co/W5haGchjxd,,BBC World,Twitter,Reliable
"Letter from Africa: Despair, anger and anxiety in Zimbabwe's fuel queues https://t.co/8PnaCRgbwz",,BBC World,Twitter,Reliable
Who really influences the price of oil? https://t.co/73qgy4ERQ9,,BBC World,Twitter,Reliable
"From a surprised squirrel to an exasperated bear...

Comedy Wildlife Photography Awards highlights nature's hilario… https://t.co/4USNp3Tdez",,BBC World,Twitter,Reliable
RT @BBCNews: #Opioidcrisis: A spike in the number of deaths in the US from cocaine laced with fentanyl - @NickBryantNY speaks to victims’ f…,,BBC World,Twitter,Reliable
How closely does Congress reflect the US population? https://t.co/UPhF94EwRv #2018midterms,,BBC World,Twitter,Reliable
Fears of new Indonesia tsunami as Anak Krakatau volcano seethes https://t.co/uopIUm02cX,,BBC World,Twitter,Reliable
"Wandering peacocks a 'growing problem' on the Isle of Man, says ManxSPCA https://t.co/3UFW9JPLaZ",,BBC World,Twitter,Reliable
Gilets jaunes: Will Macron's Grand Debate tackle French crisis? https://t.co/gyt9i7u29C,,BBC World,Twitter,Reliable
Namibia's success in the fight against HIV https://t.co/PgXZB8k9r8,,BBC World,Twitter,Reliable
RT @BBCBreaking: Donald Trump announces dep defence secretary Shanahan as acting Pentagon chief following James Mattis's resignation https:…,,BBC World,Twitter,Reliable
Tennessee inmate chooses electric chair over lethal injection https://t.co/agfXblTEFb,,BBC World,Twitter,Reliable
"Delay to Brexit if UK wants new deal, says Irish minister https://t.co/WN154fVmT7",,BBC World,Twitter,Reliable
RT @BBCNews: #Brexit: Theresa May to meet EU leaders in bid to rescue deal https://t.co/fhFVhheQuG,,BBC World,Twitter,Reliable
"Now the company wants its money back

https://t.co/7qKsfmLFNP",,BBC World,Twitter,Reliable
China cracks down on wedding extravaganza and extreme pranks https://t.co/uR1ZiWbY0J,,BBC World,Twitter,Reliable
John Allen Chau: Who is US man killed in remote islands? https://t.co/CH1hL6aALj,,BBC World,Twitter,Reliable
Chris Dawson: Husband charged with murder in podcast mystery https://t.co/pKKJnM0AV7,,BBC World,Twitter,Reliable
RT @BBCNews: 'Crunchy but sawdust-like': Our verdict on edible insects https://t.co/LiQSTX9qOF,,BBC World,Twitter,Reliable
IS left 200 mass graves in Iraq - UN https://t.co/cnL6Y090xZ,,BBC World,Twitter,Reliable
Pentagon chief of staff Kevin Sweeney resigns https://t.co/ROGFRynd1h,,BBC World,Twitter,Reliable
Australia cracks down on orphanage tourism https://t.co/m3Fc3uhhJ1,,BBC World,Twitter,Reliable
Sri Lanka mass graves: 230 skeletons found at country's largest site https://t.co/uqYDoP0LOb,,BBC World,Twitter,Reliable
"""Funny, warm, a true individual"" - tributes to US TV star Penny Marshall who has died aged 75 https://t.co/ZAOnFTvo50",,BBC World,Twitter,Reliable
Preity Zinta: India outrage over Bollywood actress's #MeToo comment https://t.co/WroZZnMTf4,,BBC World,Twitter,Reliable
Nairobi hotel: 'Civilians trapped' as DusitD2 siege goes on https://t.co/lVmijv0CCv,,BBC World,Twitter,Reliable
The men who stay awake so Indians can sleep https://t.co/iDiomCI4wl,,BBC World,Twitter,Reliable
"Mozambique busts '30,000 ghost workers' https://t.co/GLEFlUfTJ9",,BBC World,Twitter,Reliable
RT @BBCNewsAsia: India woman makes historic ascent of 'banned' sacred peak https://t.co/zNfMwN4Ehp,,BBC World,Twitter,Reliable
Switzerland profile - Media https://t.co/TWqVe81kh5,,BBC World,Twitter,Reliable
Twitter CEO Jack Dorsey criticised for 'tone deaf'' Myanmar tweets https://t.co/VJqitNjpES,,BBC World,Twitter,Reliable
RT @BBCNorthAmerica: Have you ever participated in couple's therapy? We want to hear your story. Did it help your relationship? What did yo…,,BBC World,Twitter,Reliable
RT @BBCSport: The Copa Libertadores final second leg between River Plate and Boca Juniors has been postponed https://t.co/FYwsZ8vWQq https:…,,BBC World,Twitter,Reliable
Hungary profile - Media https://t.co/Kd8tF80NPP,,BBC World,Twitter,Reliable
Indonesian plane grounded after passengers complain about stinky durian https://t.co/7uux8f1AN0,,BBC World,Twitter,Reliable
"RT @BBCBreaking: Man who carried out Melbourne attack dies in hospital after being shot by police, incident now being treated as terror-rel…",,BBC World,Twitter,Reliable
Georgia election: Salome Zurabichvili in the lead - polls https://t.co/QdmtqDKoik,,BBC World,Twitter,Reliable
We're with @BBCJonSopel and the team bringing you the latest US mid-term #ElectionNight results &amp; analysis… https://t.co/lVTphYnmy7,,BBC World,Twitter,Reliable
"RT @BBCNorthAmerica: US Democratic Senator Chuck Schumer reacts to the news that Donald Trump has fired AG Jeff Sessions: ""It would create…",,BBC World,Twitter,Reliable
Garima Arora: Indian chef cooks her way to a Michelin star https://t.co/1mmWv9357G,,BBC World,Twitter,Reliable
After the caliphate: What next for IS? https://t.co/qoIy9Sb5hW,,BBC World,Twitter,Reliable
Nabra Hassanen: Virginia man admits murder of teenage girl https://t.co/YQIrz1YPBu,,BBC World,Twitter,Reliable
RT @BBCBreaking: US Attorney General Jeff Sessions resigns after months of criticism from President Trump https://t.co/5Wgl7KNtn5,,BBC World,Twitter,Reliable
RT @BBCMonitoring: How the current flare-up around #Gaza is playing out between the two sides on Twitter https://t.co/qwkIi8oUPP,,BBC World,Twitter,Reliable
"Canadian's death sentence in China 'horrific', family says https://t.co/yssf24s1V4",,BBC World,Twitter,Reliable
"China mission lands on far side of the Moon 🌝

[Tap to expand]

https://t.co/6US1HWq4H2 https://t.co/rJLqcQAjOe",,BBC World,Twitter,Reliable
'Suddenly real': Colour brings new life to archival WW1 photos https://t.co/gAi7NfhAkw,,BBC World,Twitter,Reliable
"A dramatic end to a high-speed police pursuit in Oklahoma 

[Tap to expand] https://t.co/lYhPeyQxWA https://t.co/oAgENR78Gs",,BBC World,Twitter,Reliable
Banksy art works seized in Belgium over lack of insurance https://t.co/cAyDiFys6k,,BBC World,Twitter,Reliable
The fight over the Indian baby born in a bank queue https://t.co/bs21Z4hbh8,,BBC World,Twitter,Reliable
"RT @BBCBreaking: Sandra Oh. 

Glenn Close. 

Rami Malek and Bohemian Rhapsody. 

#GoldenGlobes2019 https://t.co/tMQgNxEJg4

Winners list he…",,BBC World,Twitter,Reliable
Germany's Merkel bids emotional farewell to CDU party https://t.co/R3mmKDSwmX,,BBC World,Twitter,Reliable
Adrianne Haslet-Davis: Boston bombing survivor hit by car https://t.co/pyQHFCw9k2,,BBC World,Twitter,Reliable
Scott Morrison: Australian PM in shoe Photoshop fail https://t.co/Akekq7FEMP,,BBC World,Twitter,Reliable
"Spain 'wolf pack' sex attack gang not rapists, say judges https://t.co/VoQXhxFyvV",,BBC World,Twitter,Reliable
Monika Billen: German tourist found dead in Australian outback https://t.co/fKi6f6QYdn,,BBC World,Twitter,Reliable
"RT @JeremyCooke1: Hi Conor
The one clinic we visited had dealt with more than 500 overdoses without a single death. So that's a sure benefi…",,BBC World,Twitter,Reliable
"RT @BBCBreaking: Matthew Hedges, British academic jailed for spying in UAE, arrives home in UK after being pardoned https://t.co/DYR8Ux0c2G",,BBC World,Twitter,Reliable
Isle of Man D-Day coins to mark 75th anniversary https://t.co/Fuuqd2mpVY,,BBC World,Twitter,Reliable
Annegret Kramp-Karrenbauer: Who is the new leader of Germany's CDU? https://t.co/bW08txpGP0,,BBC World,Twitter,Reliable
Sabrina makers sued by Satanic Temple over statue https://t.co/XOHyhCysIx,,BBC World,Twitter,Reliable
"Aldyr Schlee, designer of Brazil's famous yellow jersey, dies https://t.co/B373rmz4Fz",,BBC World,Twitter,Reliable
Spain rescuers struggle to find two-year-old boy in deep borehole https://t.co/TO7dumVocU,,BBC World,Twitter,Reliable
"RT @BBC_HaveYourSay: After the @YouTube 2018 Rewind video became the most disliked on the platform ever, content creators took it upon them…",,BBC World,Twitter,Reliable
The digital activist taking politicians out of Madrid politics https://t.co/44YQIbvFHB,,BBC World,Twitter,Reliable
Nigeria's army cites Trump to justify shooting Shia protesters https://t.co/nJFdExXTIk,,BBC World,Twitter,Reliable
Duterte: Outrage as Philippines president says he touched a maid https://t.co/XSsX56W7No,,BBC World,Twitter,Reliable
The mystery of a man found dead with only a travel card https://t.co/1fPCtuXwnd,,BBC World,Twitter,Reliable
"""Touchdown confirmed""

High-fives and special handshakes after @NASA successfully lands InSight robot on #Mars 

[T… https://t.co/lqmZn0CeWw",,BBC World,Twitter,Reliable
"The place where you can smash up cars for fun 🔨

[Tap to expand]

https://t.co/MRJ7lBaitv https://t.co/UBC2s0d75i",,BBC World,Twitter,Reliable
Nigerian military calls for Amnesty International ban https://t.co/XpaAEF7H1y,,BBC World,Twitter,Reliable
RT @BBCRadio4: Robin is really a contraction and diminutive of “Robert”. The original word for the species was “Ruddock” or “redbreast”. Ov…,,BBC World,Twitter,Reliable
Queensland bushfires: The town spared an 'uncharted' catastrophe https://t.co/Q4n1eoIKDO,,BBC World,Twitter,Reliable
Indonesia's disaster agency says at least 429 people are now known to have died in the tsunami caused by Anak Kraka… https://t.co/odPx4BXg1g,,BBC World,Twitter,Reliable
Rashida Tlaib: Congresswoman's Trump profanity sparks furore https://t.co/VUOdbZEoYE,,BBC World,Twitter,Reliable
Kirsten Gillibrand: US senator announces White House bid https://t.co/Xwh9mwTBjA,,BBC World,Twitter,Reliable
"RT @BBCSport: Rafinha has been issued an ultimatum... wear Adidas boots again, or face a fine of up to 1m euros.

➡ https://t.co/xCb1jxehrZ…",,BBC World,Twitter,Reliable
California wildfires: The day Paradise burned down https://t.co/5WCFuD1zyc,,BBC World,Twitter,Reliable
'Awe-inspiring' cave discovered in Canada's wilderness https://t.co/27xg53oJ4M,,BBC World,Twitter,Reliable
😢 https://t.co/UjcpGitqCw,,BBC World,Twitter,Reliable
US driver in 'Bird Box blindfold' crashes in Utah https://t.co/SbeDT1EJXH,,BBC World,Twitter,Reliable
Iran plane crash: 'At least seven dead' near Tehran https://t.co/mBH2uCRdMv,,BBC World,Twitter,Reliable
"DR Congo: Nearly 900 killed in ethnic clashes last month, UN says https://t.co/382zVsvbgZ",,BBC World,Twitter,Reliable
The Trumps and Obamas exchanged greetings. But Hillary Clinton and Donald Trump did not acknowledge one another bef… https://t.co/GiBH8KqKmX,,BBC World,Twitter,Reliable
Russian lawyer in Trump Tower meeting charged with obstruction https://t.co/95Ru2IcmiD,,BBC World,Twitter,Reliable
"RT @BBC100women: Jessica Hayes bought herself a wedding gown, a veil and a ring. She was getting married to Jesus Christ.

Jessica is a con…",,BBC World,Twitter,Reliable
"RT @BBCBreaking: Interpol elects South Korean as president, rejecting Russian frontrunner accused of abusing ""red notice"" system https://t.…",,BBC World,Twitter,Reliable
"RT @BBC_HaveYourSay: ""He feels calm, comfortable &amp; included"" 😍

Autistic teen's regular visits to Santa 🎅🎄
#Christmas 
https://t.co/lT4YBNi…",,BBC World,Twitter,Reliable
US migrant held after leaving church where he sought sanctuary https://t.co/ery5JFUcIb,,BBC World,Twitter,Reliable
Osun governor Aregbesola 'did not collect salary' for eight years in post https://t.co/T5iWu3C0Uz,,BBC World,Twitter,Reliable
Uganda to set up new force to make Kampala safe https://t.co/Ho7mA4ZJVD,,BBC World,Twitter,Reliable
"Women shave their heads to protest lawyer's detention in China

[Tap to expand] https://t.co/yjGJ0srO2n https://t.co/KsNa92ZqjW",,BBC World,Twitter,Reliable
Irish men charged with murder in Australia https://t.co/NANP2VMTQ5,,BBC World,Twitter,Reliable
Delhi panic over toxic air ahead of Indian festival Diwali https://t.co/1DLrOpLdz9,,BBC World,Twitter,Reliable
Maduro accuses US of plotting to kill him https://t.co/owGLctiTrM,,BBC World,Twitter,Reliable
Sudan worshippers turn on imam over protests against President Bashir https://t.co/Ak4O1Jl1kl,,BBC World,Twitter,Reliable
At least 42 people killed and over 200 still missing - California wildfires become state's deadliest… https://t.co/MKR180s3D0,,BBC World,Twitter,Reliable
German far-right AfD MP badly hurt in Bremen attack https://t.co/6FOD2rg8Xz,,BBC World,Twitter,Reliable
UK PM Theresa May &amp; French President Emmanuel Macron lay wreath at Thiepval in France to honour the fallen soldiers… https://t.co/SxJ3HTLz0P,,BBC World,Twitter,Reliable
Syria war: Army frees 19 IS hostages - state media https://t.co/pBA2WMdUy7,,BBC World,Twitter,Reliable
Graffiti spotted in Tokyo could be Banksy artwork https://t.co/u5FK98s15c,,BBC World,Twitter,Reliable
"RT @BBCSport: DJ Martin Solveig has explained his bizarre Ballon d'Or ""twerk"" remark to Women's Ballon d'Or winner Ada Hegerberg.

Full sto…",,BBC World,Twitter,Reliable
Escaping prisoner accidentally hitches lift from policeman 🤦‍♂️ https://t.co/eRLQzRmQXE,,BBC World,Twitter,Reliable
RT @BBCNews: France protests: Government fears 'major violence' in coming days https://t.co/o9PYM42pw4,,BBC World,Twitter,Reliable
The mystery skeleton of an ancient Indus Valley 'couple' https://t.co/V7lZdMvxgA,,BBC World,Twitter,Reliable
Etna erupts in Sicily amid dozens of tremors https://t.co/LwhNvDB5iH,,BBC World,Twitter,Reliable
Egypt recovers 'illegally smuggled' artefact from UK auction https://t.co/wPy5zSfgRu,,BBC World,Twitter,Reliable
"""We're facing a man-made disaster of global scale... time is running out"" - Sir David Attenborough issues warning a… https://t.co/FUl3601PkG",,BBC World,Twitter,Reliable
