,source_id,source_name,label,author,title,description,url,published_at,content
2350,reuters,Reuters,Reliable,Reuters Editorial,Judge accepts CVS offer on Aetna while reviewing consent decree,A U.S. federal judge reviewing an agreement between the government and CVS Health Corp allowing it to buy health insurer Aetna has indicated that he will not halt most integration between the two companies.,https://www.reuters.com/article/us-aetna-m-a-cvs-idUSKCN1OL0NE,2018-12-22T20:34:04Z,"WASHINGTON (Reuters) - A U.S. federal judge reviewing an agreement between the government and CVS Health Corp (CVS.N) allowing it to buy health insurer Aetna has indicated that he will not halt most integration between the two companies. 
Judge Richard Leon … [+949 chars]"
2351,reuters,Reuters,Reliable,Kate Holton,British police arrest two over Gatwick Airport drone disruption,"Police have arrested a man and a woman after rogue drone operators crippled London's Gatwick Airport for three days by repeatedly flying onto the airfield, sparking a major security response.",https://www.reuters.com/article/us-britain-drones-gatwick-idUSKCN1OL06D,2018-12-22T08:46:06Z,"LONDON (Reuters) - Police have arrested a man and a woman after rogue drone operators crippled London’s Gatwick Airport for three days by repeatedly flying onto the airfield, sparking a major security response. 
Britain’s second-largest airport was forced to… [+2363 chars]"
2352,reuters,Reuters,Reliable,Reuters Editorial,U.S. border wall no match for Mexican girl's Santa wish list,A balloon launched by a Mexican girl with her Santa present list attached floated over the U.S. border wall and was found by an Arizona man who granted the 8-year-old's Christmas wishes.,https://www.reuters.com/article/us-usa-mexico-balloon-idUSKCN1OO03I,2018-12-25T03:23:20Z,"(Reuters) - A balloon launched by a Mexican girl with her Santa present list attached floated over the U.S. border wall and was found by an Arizona man who granted the 8-year-old’s Christmas wishes. 
Randy Heiss, 60, was out walking his dog in Patagonia, Ari… [+1700 chars]"
2353,reuters,Reuters,Reliable,Reuters Editorial,Rate futures market says Fed is all but done with hikes,The Federal Reserve is finished raising U.S. interest rates.,https://www.reuters.com/article/us-usa-fed-futures-idUSKCN1ON13U,2018-12-24T19:55:55Z,"(Reuters) - The Federal Reserve is finished raising U.S. interest rates. 
That is the message emerging from the interest rate futures market as Monday’s full-blown flight from risk assets drove traders to price out nearly any prospect of further rate increas… [+2244 chars]"
2354,reuters,Reuters,Reliable,Reuters Editorial,U.S. court orders North Korea to pay $501 million for death of U.S. student,"A U.S. court on Monday ordered Pyongyang to pay $501 million in damages for the torture and death of U.S. college student Otto Wambier last year, who died after being released from captivity in North Korea.",https://www.reuters.com/article/us-northkorea-usa-warmbier-idUSKCN1ON132,2018-12-24T19:27:02Z,"WASHINGTON (Reuters) - A U.S. court on Monday ordered Pyongyang to pay $501 million in damages for the torture and death of U.S. college student Otto Wambier last year, who died after being released from captivity in North Korea. 
Warmbier’s parents sued Nor… [+354 chars]"
2355,reuters,Reuters,Reliable,Reuters Editorial,Attack on government building in Afghan capital leaves 43 dead: official,"Afghan authorities on Tuesday collected 43 bodies from a government compound in the Afghan capital Kabul that was targeted by a suicide bomber and extremists armed with assault rifles on Monday, officials said.",https://www.reuters.com/article/us-afghanistan-attack-idUSKCN1OO07B,2018-12-25T05:50:05Z,"KABUL (Reuters) - Afghan authorities on Tuesday collected 43 bodies from a government compound in the Afghan capital Kabul that was targeted by a suicide bomber and extremists armed with assault rifles on Monday, officials said. 
The attack began when the su… [+2009 chars]"
2356,reuters,Reuters,Reliable,Reuters Editorial,Mega Millions drawing could deliver biggest Christmas lottery gift ever,"Americans who included Mega Million tickets on their holiday shopping lists have a shot at winning more than $300 million in Tuesday's drawing, the largest Christmas Day jackpot in the history of the multi-state lottery.",https://www.reuters.com/article/us-usa-lottery-idUSKCN1OO0TA,2018-12-25T21:28:10Z,"(Reuters) - Americans who included Mega Million tickets on their holiday shopping lists have a shot at winning more than $300 million in Tuesday’s drawing, the largest Christmas Day jackpot in the history of the multi-state lottery. 
The grand prize has grow… [+1353 chars]"
2357,reuters,Reuters,Reliable,Reuters Editorial,Islamic State claims attack on Libya's Foreign Ministry in Tripoli,"Islamic State claimed responsibility for an attack on Libya’s Foreign Ministry in Tripoli, the group said early on Wednesday on its news agency Amaq.",https://www.reuters.com/article/us-libya-attack-claim-idUSKCN1OO0U8,2018-12-25T23:50:01Z,"Cairo (Reuters) - Islamic State claimed responsibility for an attack on Libya’s Foreign Ministry in Tripoli, the group said early on Wednesday on its news agency Amaq. 
The group said three of its members carried out the attack that killed at least two peopl… [+65 chars]"
2358,reuters,Reuters,Reliable,Steve Gorman,Elon Musk's Boring Company set to unveil its first Los Angeles-area tunnel,"The Boring Company, Elon Musk's underground transit venture, planned an unveiling of its first tunnel on Tuesday, two years after the billionaire entrepreneur complained about Los Angeles traffic and vowed to ""just start digging"" as a remedy.",https://www.reuters.com/article/us-musk-tunnel-idUSKBN1OI03W,2018-12-19T01:08:13Z,"LOS ANGELES (Reuters) - The Boring Company, Elon Musk’s underground transit venture, planned an unveiling of its first tunnel on Tuesday, two years after the billionaire entrepreneur complained about Los Angeles traffic and vowed to “just start digging” as a … [+3048 chars]"
2359,reuters,Reuters,Reliable,John Geddie,Asian business confidence wallows near three-year low on trade worries: Thomson Reuters/INSEAD,"A very cautious optimism remains among Asian companies in the fourth quarter as they wait to see whether there will be any breakthrough in a trade dispute between the United States and China, a Thomson Reuters/INSEAD survey showed.",https://www.reuters.com/article/us-asia-businesssentiment-idUSKBN1OI08X,2018-12-19T03:08:27Z,"SINGAPORE (Reuters) - A very cautious optimism remains among Asian companies in the fourth quarter as they wait to see whether there will be any breakthrough in a trade dispute between the United States and China, a Thomson Reuters/INSEAD survey showed. 
PDF… [+3777 chars]"
2360,reuters,Reuters,Reliable,Lucia Mutikani,U.S. housing starts rise; single-family segment remains weak,"U.S. homebuilding rebounded in November, driven by a surge in multi-family housing projects, but construction of single-family homes fell to a 1-1/2-year low, pointing to deepening housing market weakness that could spill over to the broader economy.",https://www.reuters.com/article/us-usa-economy-idUSKBN1OH1H8,2018-12-18T14:11:19Z,"WASHINGTON (Reuters) - U.S. homebuilding rebounded in November, driven by a surge in multi-family housing projects, but construction of single-family homes fell to a 1-1/2-year low, pointing to deepening housing market weakness that could spill over to the br… [+4065 chars]"
2361,reuters,Reuters,Reliable,Reuters Editorial,Republicans talk to Trump about U.S. spending bill after Democrats shoot down proposal,"Senate Majority Leader Mitch McConnell on Tuesday told reporters he is now consulting with the White House about the type of spending legislation that President Donald Trump would be willing to sign into law, after Democrats rejected his proposed budget bill.",https://www.reuters.com/article/us-usa-congress-budget-negotiations-idUSKBN1OH2BK,2018-12-18T20:29:31Z,"WASHINGTON (Reuters) - Senate Majority Leader Mitch McConnell on Tuesday told reporters he is now consulting with the White House about the type of spending legislation that President Donald Trump would be willing to sign into law, after Democrats rejected hi… [+215 chars]"
2362,reuters,Reuters,Reliable,Reuters Editorial,FDA panel votes for prescribing naloxone with opioids,"An advisory panel to the U.S. Food and Drug Administration on Tuesday recommended prescribing the opioid overdose reversal drug, naloxone, with addictive painkilllers.",https://www.reuters.com/article/us-usa-opioids-naloxone-idUSKBN1OH2CA,2018-12-18T20:39:02Z,"(Reuters) - An advisory panel to the U.S. Food and Drug Administration on Tuesday recommended prescribing the opioid overdose reversal drug, naloxone, with addictive painkilllers. 
The panel, which concluded a two-day discussion on ways to make the potential… [+234 chars]"
2363,reuters,Reuters,Reliable,Reuters Editorial,U.S. State Department personnel being evacuated from Syria - U.S. official,"All U.S. State Department personnel are being evacuated from Syria within 24 hours, a U.S. official told Reuters, after the White House said it had started withdrawing U.S. forces.",https://www.reuters.com/article/us-usa-trump-syria-evacuation-idUSKBN1OI1Z3,2018-12-19T16:26:26Z,"ISTANBUL (Reuters) - All U.S. State Department personnel are being evacuated from Syria within 24 hours, a U.S. official told Reuters, after the White House said it had started withdrawing U.S. forces. 
The official said the U.S. plans to pull military force… [+478 chars]"
2364,reuters,Reuters,Reliable,Reuters Editorial,Trump wrong to say Islamic State has been defeated in Syria: UK minister,"U.S. President Donald Trump is wrong to say that Islamic State has been defeated in Syria, a British defence minister said on Wednesday, as the United States eyes a full withdrawal of forces from the country.",https://www.reuters.com/article/us-usa-trump-syria-britain-idUSKBN1OI1ZJ,2018-12-19T16:30:50Z,"LONDON (Reuters) - U.S. President Donald Trump is wrong to say that Islamic State has been defeated in Syria, a British defence minister said on Wednesday, as the United States eyes a full withdrawal of forces from the country. 
After Trump tweeted that “we … [+282 chars]"
2365,reuters,Reuters,Reliable,Reuters Editorial,Kremlin rejects new U.S. reports alleging Russian election meddling,"The Kremlin on Tuesday rejected two new U.S. reports alleging Russian meddling in the 2016 U.S. presidential election, saying they lacked detail and failed to explain how the Russian government was allegedly involved.",https://www.reuters.com/article/us-usa-trump-russia-socialmedia-kremlin-idUSKBN1OH0SF,2018-12-18T09:16:39Z,"MOSCOW (Reuters) - The Kremlin on Tuesday rejected two new U.S. reports alleging Russian meddling in the 2016 U.S. presidential election, saying they lacked detail and failed to explain how the Russian government was allegedly involved. Reports by private exp… [+449 chars]"
2366,reuters,Reuters,Reliable,Nicolás Misculin,How a year of 'endless storms' battered Argentina's economy,"Argentine government worker Fabián Pennella lost his job on Aug. 17, just as his country plunged deeper into economic crisis. On the same day, President Mauricio Macri acknowledged in a news conference that more Argentines were living in poverty.",https://www.reuters.com/article/us-argentina-economy-crisis-idUSKCN1OJ18G,2018-12-20T11:13:26Z,"BUENOS AIRES (Reuters) - Argentine government worker Fabián Pennella lost his job on Aug. 17, just as his country plunged deeper into economic crisis. On the same day, President Mauricio Macri acknowledged in a news conference that more Argentines were living… [+7237 chars]"
2367,reuters,Reuters,Reliable,Reuters Editorial,Timeline: Argentina's economy dogged by year of 'endless storms',"Argentina is closing a year of ""endless storms,"" in the words of President Mauricio Macri. External and internal shocks to the economy halved the value of the peso against the U.S. dollar, sent inflation on an upward spiral and sank the country into a deep re…",https://www.reuters.com/article/us-argentina-economy-crisis-timeline-idUSKCN1OJ18S,2018-12-20T11:13:26Z,"BUENOS AIRES (Reuters) - Argentina is closing a year of “endless storms,” in the words of President Mauricio Macri. External and internal shocks to the economy halved the value of the peso against the U.S. dollar, sent inflation on an upward spiral and sank t… [+3858 chars]"
2368,reuters,Reuters,Reliable,Ginger Gibson,Republicans in House to try adding border wall to short-term funding bill,"A top Republican in the U.S. House of Representatives, Steve Scalise, said on Thursday that lawmakers in his chamber would move to add $5 billion for President Donald Trump's proposed border wall to a short-term funding bill, as they race to avert a partial g…",https://www.reuters.com/article/us-usa-congress-budget-scalise-idUSKCN1OJ2JH,2018-12-20T19:13:34Z,"WASHINGTON (Reuters) - A top Republican in the U.S. House of Representatives, Steve Scalise, said on Thursday that lawmakers in his chamber would move to add $5 billion for President Donald Trump’s proposed border wall to a short-term funding bill, as they ra… [+911 chars]"
2369,reuters,Reuters,Reliable,Reuters Editorial,Gatwick airport to remain shut after drone reported 'within the last hour': PA,"Britain's Gatwick Airport will remain shut for the rest of the evening on Thursday after drone activity was reported ""within the last hour"", the airport's chief operating officer, Chris Woodroofe, was quoted as saying by the Press Association.",https://www.reuters.com/article/us-britain-drones-gatwick-woodroofe-idUSKCN1OJ2V8,2018-12-20T22:03:28Z,"(Reuters) - Britain’s Gatwick Airport will remain shut for the rest of the evening on Thursday after drone activity was reported “within the last hour”, the airport’s chief operating officer, Chris Woodroofe, was quoted as saying by the Press Association. 
R… [+64 chars]"
2370,reuters,Reuters,Reliable,Reuters Editorial,U.S. weighs significant troop drawdown in Afghanistan: officials,"President Donald Trump's administration is considering a significant reduction of potentially thousands of U.S. forces in Afghanistan, U.S. officials told Reuters on Thursday, a sign that Trump's patience with the 17-year-old war is thinning.",https://www.reuters.com/article/us-usa-afghanistan-trump-idUSKCN1OJ2VN,2018-12-20T22:11:38Z,"WASHINGTON (Reuters) - President Donald Trump’s administration is considering a significant reduction of potentially thousands of U.S. forces in Afghanistan, U.S. officials told Reuters on Thursday, a sign that Trump’s patience with the 17-year-old war is thi… [+329 chars]"
2371,reuters,Reuters,Reliable,Reuters Editorial,Gatwick cancels all flights on Thursday after drones ground planes: BBC,"Britain's Gatwick Airport canceled all flights on Thursday after drones flying near the airport grounded flights and will not reopen before Friday morning at the earliest, the BBC reported.",https://www.reuters.com/article/us-britain-drones-gatwick-closed-idUSKCN1OJ2NW,2018-12-20T20:06:25Z,"LONDON (Reuters) - Britain’s Gatwick Airport canceled all flights on Thursday after drones flying near the airport grounded flights and will not reopen before Friday morning at the earliest, the BBC reported. 
As thousands of passengers waited at Gatwick, Br… [+271 chars]"
2372,reuters,Reuters,Reliable,Hamid Shalizi,"Afghans, diplomats surprised by report of Trump plan to pull out troops","Afghan officials and America's Western partners reacted with unease on Friday to reports that the United States planned to withdraw more than 5,000 of its 14,000 troops from Afghanistan, after tentative steps toward peace talks.",https://www.reuters.com/article/us-usa-trump-afghanistan-idUSKCN1OK0XO,2018-12-21T09:52:32Z,"KABUL (Reuters) - Afghan officials and America’s Western partners reacted with unease on Friday to reports that the United States planned to withdraw more than 5,000 of its 14,000 troops from Afghanistan, after tentative steps toward peace talks. 
Although t… [+3841 chars]"
2373,reuters,Reuters,Reliable,Conor Humphries,Ireland unveils 'stark' contingency plans for no-deal Brexit,"Ireland on Wednesday disclosed its first major set of contingency plans in case Britain crashes out of the European Union without a withdrawal deal, including possible emergency measures to avoid any shortages of medicines and food.",https://www.reuters.com/article/us-britain-eu-ireland-contingency-idUSKCN1OI2SJ,2018-12-19T23:16:26Z,"DUBLIN (Reuters) - Ireland on Wednesday disclosed its first major set of contingency plans in case Britain crashes out of the European Union without a withdrawal deal, including possible emergency measures to avoid any shortages of medicines and food. 
Deput… [+2794 chars]"
2374,reuters,Reuters,Reliable,Michael Erman,Exclusive: Big Pharma returning to U.S. price hikes in January after pause,"Novartis AG and Bayer AG are among nearly 30 drugmakers that have taken steps to raise the U.S. prices of their medicines in January, ending a self-declared halt to increases made by a pharma industry under pressure from the Trump administration, according to…",https://www.reuters.com/article/us-usa-drugpricing-exclusive-idUSKCN1OJ01E,2018-12-20T00:28:33Z,"NEW YORK/SAN FRANCISCO (Reuters) - Novartis AG (NOVN.S) and Bayer AG (BAYGn.DE) are among nearly 30 drugmakers that have taken steps to raise the U.S. prices of their medicines in January, ending a self-declared halt to increases made by a pharma industry und… [+5921 chars]"
2375,reuters,Reuters,Reliable,Reuters Editorial,LME to remove suspension on Rusal metal if sanctions lifted,The London Metal Exchange (LME) said on Wednesday it proposed to lift its suspension on aluminum produced by Russia's Rusal if U.S. sanctions are lifted.,https://www.reuters.com/article/us-usa-russia-sanctions-lme-idUSKCN1OI2OG,2018-12-19T22:15:50Z,"LONDON (Reuters) - The London Metal Exchange (LME) said on Wednesday it proposed to lift its suspension on aluminum produced by Russia’s Rusal if U.S. sanctions are lifted. 
The statement by the exchange followed news that the U.S. Treasury’s Office of Forei… [+589 chars]"
2376,reuters,Reuters,Reliable,Phil Stewart,"Pentagon chief Mattis quits, citing policy differences with Trump","U.S. Defense Secretary Jim Mattis, a retired Marine Corps general who was known as a stabilizing force in President Donald Trump's Cabinet, will leave his job at the end of February, Trump said in a tweet on Thursday.",https://www.reuters.com/article/us-usa-trump-mattis-idUSKCN1OJ2WR,2018-12-20T22:45:51Z,"WASHINGTON (Reuters) - U.S. Defense Secretary Jim Mattis, a stabilizing force in President Donald Trump’s Cabinet, abruptly announced his resignation on Thursday and said Trump should pick a successor whose views align more with his own. 
Mattis’ resigned a … [+1684 chars]"
2377,reuters,Reuters,Reliable,Reuters Editorial,House moves to debate of funding bill with border wall money,The U.S. House of Representatives on Thursday cleared the way for debate and possible passage of legislation to fund several federal agencies running out of funds and provide $5 billion for building President Donald Trump's U.S.-Mexico border wall.,https://www.reuters.com/article/us-usa-congress-budget-vote-idUSKCN1OJ2ZG,2018-12-20T23:12:07Z,WASHINGTON (Reuters) - The U.S. House of Representatives on Thursday cleared the way for debate and possible passage of legislation to fund several federal agencies running out of funds and provide $5 billion for building President Donald Trump’s U.S.-Mexico … [+181 chars]
2378,reuters,Reuters,Reliable,Alexis Akwagyiram,Nomads and farmers in fight for Nigeria's heartland,"MAKURDI, Nigeria - A Reuters analysis of land use data shows how a massive expansion of farming in Nigeria's Middle Belt has cut access to grazing land for nomadic herders and fueled persistent violence.",https://www.reuters.com/article/us-nigeria-security-insight-idUSKBN1OI13X,2018-12-19T11:16:22Z,"MAKURDI, Nigeria - A Reuters analysis of land use data shows how a massive expansion of farming in Nigeria’s Middle Belt has cut access to grazing land for nomadic herders and fueled persistent violence. 
If the coming dry season in Nigeria follows the patte… [+5268 chars]"
2379,reuters,Reuters,Reliable,Reuters Editorial,EU is not trying to keep Britain in: Juncker,"The European Union is not trying to keep Britain in and wants to start discussing future ties the moment the UK parliament approves Brexit, partly to focus on its own unity ahead of May elections, the head of the bloc's executive said.",https://www.reuters.com/article/uk-britain-eu-juncker-idUSKCN1OT00H,2018-12-30T01:03:36Z,"BRUSSELS (Reuters) - The European Union is not trying to keep Britain in and wants to start discussing future ties the moment the UK parliament approves Brexit, partly to focus on its own unity ahead of May elections, the head of the bloc’s executive said. 
… [+2153 chars]"
2380,reuters,Reuters,Reliable,Reuters Editorial,U.S. medic quarantined in Nebraska for possible Ebola exposure,A U.S. healthcare worker who may have been exposed to the Ebola virus while treating patients in the Democratic Republic of Congo arrived in the United States on Saturday and was put in quarantine in Nebraska.,https://www.reuters.com/article/us-health-ebola-usa-idUSKCN1OS0OX,2018-12-29T23:03:36Z,"(Reuters) - A U.S. healthcare worker who may have been exposed to the Ebola virus while treating patients in the Democratic Republic of Congo arrived in the United States on Saturday and was put in quarantine in Nebraska. 
The medic, who is not exhibiting sy… [+1342 chars]"
2381,reuters,Reuters,Reliable,Joey Roulette,NASA space probe 'phones home' in landmark mission to solar system's edge,"NASA's New Horizons explorer successfully ""phoned home"" on Tuesday after a journey to the most distant world ever explored by humankind, a frozen rock at the edge of the solar system that scientists hope will uncover secrets to its creation.",https://www.reuters.com/article/us-space-new-horizons-idUSKCN1OV1QL,2019-01-01T19:39:13Z,"(Reuters) - NASA’s New Horizons explorer successfully “phoned home” on Tuesday after a journey to the most distant world ever explored by humankind, a frozen rock at the edge of the solar system that scientists hope will uncover secrets to its creation. 
The… [+2890 chars]"
2382,reuters,Reuters,Reliable,Reuters Editorial,Senate will not consider House Democratic bills to end shutdown: Republican McConnell,U.S. Senate Republican leader Mitch McConnell said on Wednesday the Senate will not consider bills Democrats plan to vote on in the House on Thursday that would end the government shutdown but not include President Donald Trump's demand for $5 billion for a b…,https://www.reuters.com/article/us-usa-shutdown-mcconnell-idUSKCN1OX01I,2019-01-03T00:45:36Z,WASHINGTON (Reuters) - U.S. Senate Republican leader Mitch McConnell said on Wednesday the Senate will not consider bills Democrats plan to vote on in the House on Thursday that would end the government shutdown but not include President Donald Trump’s demand… [+262 chars]
2383,reuters,Reuters,Reliable,Reuters Editorial,Trump says he expects meeting with North Korea's Kim soon,U.S. President Donald Trump on Wednesday said he had received a letter from Kim Jong Un and expected to meet with the North Korean leader soon as part of his administration's ongoing efforts to press Pyongyang to give up its nuclear weapons program.,https://www.reuters.com/article/us-northkorea-usa-idUSKCN1OW1D5,2019-01-02T17:54:21Z,WASHINGTON (Reuters) - U.S. President Donald Trump on Wednesday said he had received a letter from Kim Jong Un and expected to meet with the North Korean leader soon as part of his administration’s ongoing efforts to press Pyongyang to give up its nuclear wea… [+933 chars]
2384,reuters,Reuters,Reliable,Reuters Editorial,Trump EPA says limits on mercury emissions from coal plants not necessary,"The Trump administration on Friday said limits on mercury emissions from coal-fired power plants were no longer necessary as their costs outweighed the benefits, a move environmentalists said was favorable for the coal industry and could increase health hazar…",https://www.reuters.com/article/us-usa-coal-epa-idUSKCN1OR1BU,2018-12-28T17:39:39Z,"WASHINGTON (Reuters) - The Trump administration on Friday said limits on mercury emissions from coal-fired power plants were no longer necessary as their costs outweighed the benefits, a move environmentalists said was favorable for the coal industry and coul… [+1755 chars]"
2385,reuters,Reuters,Reliable,Steve Holland,Trump defends Syria pullout while on surprise visit to Iraq,"President Donald Trump on Wednesday defended his decision to withdraw U.S. troops from Syria during an unannounced visit to Iraq, saying that many people are going to start seeing things the same way he does.",https://www.reuters.com/article/us-usa-trump-syria-idUSKCN1OP175,2018-12-26T19:42:13Z,"Al ASAD AIR BASE, Iraq (Reuters) - President Donald Trump on Wednesday defended his decision to withdraw U.S. troops from Syria during an unannounced visit to Iraq, saying that many people are going to start seeing things the same way he does. 
Trump abruptl… [+2263 chars]"
2386,reuters,Reuters,Reliable,Reuters Editorial,Brazil's president-elect plans decree allowing wider gun ownership,"Brazil's far-right President-elect Jair Bolsonaro said on Saturday he plans to issue a decree allowing all Brazilians without criminal records to own firearms, welcome news to many core supporters who want him to loosen Brazil's strict gun laws.",https://www.reuters.com/article/us-brazil-guns-idUSKCN1OS0HN,2018-12-29T15:09:57Z,"SAO PAULO (Reuters) - Brazil’s far-right President-elect Jair Bolsonaro said on Saturday he plans to issue a decree allowing all Brazilians without criminal records to own firearms, welcome news to many core supporters who want him to loosen Brazil’s strict g… [+1099 chars]"
2387,reuters,Reuters,Reliable,Reuters Editorial,Mayweather blitzes Tenshin in Japanese boxing exhibition,Floyd Mayweather came out of retirement briefly to score a lucrative victory in an exhibition boxing match in Japan over kickboxer Tenshin Nasukawa that will do more for his bank balance than it did for the reputation of combat sports.,https://www.reuters.com/article/us-boxing-japan-mayweather-idUSKCN1OU0UW,2018-12-31T16:02:47Z,"(Reuters) - Floyd Mayweather came out of retirement briefly to score a lucrative victory in an exhibition boxing match in Japan over kickboxer Tenshin Nasukawa that will do more for his bank balance than it did for the reputation of combat sports. 
The 20-ye… [+1967 chars]"
2388,reuters,Reuters,Reliable,Reuters Editorial,Bangladesh PM's party wins national vote for third straight time: Election Commission,"Bangladesh Prime Minister Sheikh Hasina's party has won the national election, the Election Commission said early on Monday, giving her a third straight term in a widely expected result.",https://www.reuters.com/article/us-bangladesh-election-result-idUSKCN1OT0M0,2018-12-30T21:43:05Z,"DHAKA (Reuters) - Bangladesh Prime Minister Sheikh Hasina’s party has won the national election, the Election Commission said early on Monday, giving her a third straight term in a widely expected result. 
“My congratulations to the Awami League,” Helal Uddi… [+280 chars]"
2389,reuters,Reuters,Reliable,Reuters Editorial,Ebola-hit Congolese town stages mock vote to protest at ban,Residents of an Ebola hotspot in eastern Congo staged a mock presidential election on Sunday to show the authorities a decision to postpone the vote there due to health fears was unfounded.,https://www.reuters.com/article/us-congo-election-beni-idUSKCN1OT0KW,2018-12-30T19:34:49Z,"BENI, Democratic Republic of Congo (Reuters) - Residents of an Ebola hotspot in eastern Congo staged a mock presidential election on Sunday to show the authorities a decision to postpone the vote there due to health fears was unfounded. 
Hundreds waited in l… [+1413 chars]"
2390,reuters,Reuters,Reliable,Reuters Editorial,Factbox: Departments hit by partial U.S. government shutdown,"Shuttered U.S. government agencies remained closed on Monday, as Democrats in the House of Representatives readied legislation intended to reopen the government that would not meet President Donald Trump's demand for $5 billion to fund a border wall.",https://www.reuters.com/article/us-usa-shutdown-departments-factbox-idUSKCN1OU11E,2018-12-31T18:39:55Z,"(Reuters) - Shuttered U.S. government agencies remained closed on Monday, as Democrats in the House of Representatives readied legislation intended to reopen the government that would not meet President Donald Trump’s demand for $5 billion to fund a border wa… [+3998 chars]"
2391,reuters,Reuters,Reliable,Sujata Rao,"U.S. companies repatriate over half a trillion dollars in 2018, but pace slows","U.S. companies have sent home over half a trillion dollars of cash they held overseas in 2018 to take advantage of tax changes, but data suggest the pace is slowing, potentially removing a key source of support for Wall Street.",https://www.reuters.com/article/us-us-repatriation-companies-idUSKCN1OU0ME,2018-12-31T12:54:39Z,"(Reuters) - U.S. companies have sent home over half a trillion dollars of cash they held overseas in 2018 to take advantage of tax changes, but data suggest the pace is slowing, potentially removing a key source of support for Wall Street. 
Dollar repatriati… [+3462 chars]"
2392,reuters,Reuters,Reliable,Reuters Editorial,"Iran says US troops in Syria ""illogical, source of tension"" -report","Iran's Foreign Ministry said on Saturday that the U.S. military presence in Syria had been ""illogical and a source of tension"", Iranian state news agency IRNA reported.",https://www.reuters.com/article/us-usa-trump-syria-iran-idUSKCN1OL07E,2018-12-22T10:03:59Z,"DUBAI (Reuters) - Iran’s Foreign Ministry said on Saturday that the U.S. military presence in Syria had been “illogical and a source of tension”, Iranian state news agency IRNA reported. 
President Donald Trump has begun what will be a total withdrawal of U.… [+447 chars]"
2393,reuters,Reuters,Reliable,Reuters Editorial,Tsunami kills at least 373 in Indonesia: official,"The tsunami in Indonesia killed at least 373 people and injured more than 1,400 on the islands of Java and Sumatra, an official said on Monday.",https://www.reuters.com/article/us-indonesia-tsunami-toll-idUSKCN1ON0PX,2018-12-24T13:09:41Z,"(Reuters) - The tsunami in Indonesia killed at least 373 people and injured more than 1,400 on the islands of Java and Sumatra, an official said on Monday. 
“1,459 people are injured, while 128 remain missing,” Sutopo Purwo Nugroho, a spokesman for Indonesia… [+104 chars]"
2394,reuters,Reuters,Reliable,Reuters Editorial,Israel's Jewish Home party splits ahead of April election,"A religious-nationalist party in Israeli Prime Minister Benjamin Netanyahu's coalition government split on Saturday, with its leaders saying they were bolting to appeal to more secular constituents ahead of an April election.",https://www.reuters.com/article/us-israel-election-nationalists-idUSKCN1OS0LU,2018-12-29T19:07:28Z,"JERUSALEM (Reuters) - A religious-nationalist party in Israeli Prime Minister Benjamin Netanyahu’s coalition government split on Saturday, with its leaders saying they were bolting to appeal to more secular constituents ahead of an April election. 
The Jewis… [+1432 chars]"
2395,reuters,Reuters,Reliable,Andrew Chung,U.S. judicial council tosses misconduct claims against Kavanaugh,Scores of complaints accusing U.S. Supreme Court Justice Brett Kavanaugh of improperly conducting himself during his contentious Senate confirmation process have been thrown out by a panel of eight federal judges.,https://www.reuters.com/article/us-usa-court-kavanaugh-idUSKBN1OH2HD,2018-12-18T22:11:13Z,"(Reuters) - Scores of complaints accusing U.S. Supreme Court Justice Brett Kavanaugh of improperly conducting himself during his contentious Senate confirmation process have been thrown out by a panel of eight federal judges. 
The judges said the complaints … [+1976 chars]"
2396,reuters,Reuters,Reliable,Reuters Editorial,U.S. reverses policy in move to speed release of migrant children,"The Trump administration is reversing a controversial policy that required extensive background checks of all adults living with sponsors of migrant children, in a move that could lead to faster release of migrant minors from shelters.",https://www.reuters.com/article/us-usa-immigration-children-idUSKBN1OI02W,2018-12-19T00:41:19Z,"(Reuters) - The Trump administration is reversing a controversial policy that required extensive background checks of all adults living with sponsors of migrant children, in a move that could lead to faster release of migrant minors from shelters. 
The Depar… [+1805 chars]"
2397,reuters,Reuters,Reliable,Steve Holland,"In Syria retreat, Trump rebuffs top advisers and blindsides U.S. commanders","U.S. President Donald Trump overrode his top national security aides, blindsided U.S. ground commanders, and stunned lawmakers and allies with his order for U.S. troops to leave Syria, a decision that upends American policy in the Middle East.",https://www.reuters.com/article/us-usa-trump-syria-retreat-idUSKCN1OI2TV,2018-12-19T23:43:05Z,"By Steve Holland and Jonathan Landay 
WASHINGTON (Reuters) - U.S. President Donald Trump overrode his top national security aides, blindsided U.S. ground commanders, and stunned lawmakers and allies with his order for U.S. troops to leave Syria, a decision t… [+5321 chars]"
2398,reuters,Reuters,Reliable,Reuters Editorial,Britain removes word 'unlikely' from no-deal Brexit guidance after cabinet decision - spokesman,"The British government removed the word ""unlikely” from its official guidance on how to prepare for a no-deal Brexit after the cabinet decided to ramp up preparations for leaving the EU without a deal, Prime Minister Theresa May's spokesman said.",https://www.reuters.com/article/us-britain-eu-cabinet-idUSKCN1OJ29Y,2018-12-20T16:50:30Z,"LONDON (Reuters) - The British government removed the word “unlikely” from its official guidance on how to prepare for a no-deal Brexit after the cabinet decided to ramp up preparations for leaving the EU without a deal, Prime Minister Theresa May’s spokesman… [+337 chars]"
